"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"VOCS","County","OR","Morrow County","percent","-0.09624498124078837","-0.11765482138141753","-0.16294120000874404","-0.31181843318201996","-0.4197825921972518","-0.2092448858430214","-0.09162107985181266","-0.06772795496197029","-0.12826236495790924","-0.168986427925297","-0.1034267676809263","-0.07330560127805733"
"NH3","County","OR","Morrow County","percent","-0.02986370638618732","-0.03776268916753679","-0.08571542069536493","-0.23727137054618208","-0.4155915606719467","-0.10268577152373068","-0.03980136294166798","-0.04961155217819819","-0.02288172871336594","-0.03996172257177808","-0.03535807632358219","-0.03447458659197382"
"SO2","County","OR","Umatilla County","emissions (pounds)","-0.5523192629552796","-0.9215526730790771","-2.311678483607011","-3.659263741886434","-3.168424700623518","-2.3783240016971376","-0.5428089375091076","-0.6772897157434272","-0.7376352186715849","-1.6731823865666229","-0.87585374659011","-0.7340706358340867"
"NOX","County","OR","Umatilla County","emissions (pounds)","-11.917396783450386","-20.905771719655604","-58.697288426876185","-102.9022490497955","-100.75510515543283","-61.72248058441619","-15.907009522241424","-29.643023042648565","-18.22697881622298","-46.29312855814351","-23.00779195316136","-18.996291475283215"
"CO2","County","OR","Umatilla County","emissions (tons)","-63.28258583473507","-110.66159161721589","-268.5115168792545","-403.53590827886364","-361.83903093257686","-271.09352448780555","-94.91099596925778","-128.0323749302188","-101.32511598011479","-197.88532132311957","-108.03868612542283","-90.34655232127989"
"PM25","County","OR","Umatilla County","emissions (pounds)","-6.130362297320971","-11.08510760691206","-24.895795865450054","-35.5934618002575","-31.217332931482815","-24.199018440165673","-9.547387482463819","-12.05937826738591","-9.963654123617744","-19.967519857906154","-10.500344233736541","-8.423144870204851"
"VOCS","County","OR","Umatilla County","emissions (pounds)","-2.1026735739396827","-3.736117478374581","-8.889397601606106","-13.172584020389877","-11.751458023167743","-8.887425247356077","-3.2327262808103114","-4.255215013070483","-3.434515879731407","-6.72773660011444","-3.6104992086948187","-3.001029679968269"
"NH3","County","OR","Umatilla County","emissions (pounds)","-5.899949696435215","-10.80966919882485","-23.303094842667633","-32.41618625037154","-28.029247706975184","-22.1521764715435","-9.295032569305476","-11.44733330004965","-9.568110438434815","-19.490284343592066","-10.101335597290017","-7.900422395119676"
"SO2","County","OR","Umatilla County","percent","-0.019575264746172324","-0.037194824271274234","-0.09239424319047725","-0.23476374563103503","-0.4124631158164832","-0.1382937737276184","-0.022165466602523987","-0.02679391569631047","-0.03211178419395222","-0.06415526377936696","-0.03326620062929124","-0.02578272595821847"
"NOX","County","OR","Umatilla County","percent","-0.015372137355551863","-0.03066680257031036","-0.08483545216789004","-0.23359729968000226","-0.4140836146464818","-0.12072910393981175","-0.022579524148335445","-0.04075084801988418","-0.027730554492499206","-0.0642999551962818","-0.03173370244306357","-0.024315668865445412"
"CO2","County","OR","Umatilla County","percent","-0.02018931837013799","-0.0403339517149697","-0.09765078805868864","-0.24162097719627268","-0.4194753312699757","-0.13924418779875317","-0.03363325699400046","-0.04363657171782759","-0.03858500766580621","-0.0690090285943514","-0.03710034200037543","-0.0285588413606016"
"PM25","County","OR","Umatilla County","percent","-0.021806588410809492","-0.04515026678192348","-0.1020055228203371","-0.24436928379159692","-0.41613299400167736","-0.14143503672733734","-0.037821872778039965","-0.04582979914585447","-0.042503297268351524","-0.07824306143992649","-0.040319403703019445","-0.029661289807976467"
"VOCS","County","OR","Umatilla County","percent","-0.020453784290140123","-0.041544907417514855","-0.09884737053709894","-0.24229797604855158","-0.4185803435825751","-0.13984949550138998","-0.03492212802164007","-0.044180471341182324","-0.03989042240916992","-0.07168269793555537","-0.037831502216316266","-0.028916515134868013"
"NH3","County","OR","Umatilla County","percent","-0.022829802137437148","-0.047955881007115606","-0.10448887499475833","-0.2461068714628791","-0.4141196230010466","-0.14268675169310274","-0.04016623541489422","-0.04737918892881147","-0.04458600509411672","-0.08345202408914747","-0.042262824743805896","-0.030249381298161262"
"SO2","County","UT","Carbon County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","UT","Carbon County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"CO2","County","UT","Carbon County","emissions (tons)","0","0","0","0","0","0","0","0","0","0","0","0"
"PM25","County","UT","Carbon County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"VOCS","County","UT","Carbon County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"NH3","County","UT","Carbon County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"SO2","County","UT","Carbon County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","UT","Carbon County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"CO2","County","UT","Carbon County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"PM25","County","UT","Carbon County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"VOCS","County","UT","Carbon County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"NH3","County","UT","Carbon County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"SO2","County","UT","Emery County","emissions (pounds)","-723.4418827777263","-960.7040742739337","-938.0311097240774","-760.80428302777","-948.0435930517851","-972.7916310821893","-866.3254397059791","-673.8347577780951","-1040.7041783377063","-1083.5918561656727","-809.4555704015074","-473.89561396068893"
"NOX","County","UT","Emery County","emissions (pounds)","-1863.36682854034","-2388.5155308502726","-2373.925591694191","-1716.3284837016836","-2298.1958171711303","-2555.62851616228","-2489.8434243067168","-2055.351319474168","-2850.4339328818023","-2629.3227240405977","-2067.312082842458","-1202.4373211874627"
"CO2","County","UT","Emery County","emissions (tons)","-831.6918016970158","-996.7100486613344","-962.533476514509","-760.7375291667413","-1094.0972542116651","-1005.6410121463705","-899.1373337761033","-708.7508552097715","-1088.422392663313","-1055.0390957794152","-844.260142226005","-499.555763552431"
"PM25","County","UT","Emery County","emissions (pounds)","-63.20843544510717","-68.38242563167296","-63.879504495242145","-37.868898258813715","-60.91258231910615","-65.48296423117426","-69.83687030711735","-57.28773568473116","-80.66738861578051","-66.3882800503925","-54.72444483944855","-39.78504168531799"
"VOCS","County","UT","Emery County","emissions (pounds)","-20.722588115626422","-24.74154855193774","-23.939832125197427","-19.04709876979541","-27.395260342113033","-25.10893852209483","-22.653229714436748","-17.936215098226967","-27.171327144445968","-26.37563632039746","-20.914572227073222","-12.469726166964392"
"NH3","County","UT","Emery County","emissions (pounds)","-0.2341091962638302","-0.28010241486458654","-0.2777509874824773","-0.2182735253103658","-0.3046079895618732","-0.2874911528388111","-0.2529316366315584","-0.2001053263059589","-0.3048722456541668","-0.3016211229242458","-0.24029245929909848","-0.141892842581683"
"SO2","County","UT","Emery County","percent","-0.06318982074808363","-0.10040404833322328","-0.10389317328679609","-0.12618203703997216","-0.20538981416379612","-0.13296394757370647","-0.07464821614370051","-0.054763494672510626","-0.0955351417444026","-0.11742399617467718","-0.08075903437482787","-0.040406026614391855"
"NOX","County","UT","Emery County","percent","-0.06099164755772235","-0.09299285263308617","-0.0965808459293187","-0.09952573168192365","-0.15967181216360843","-0.12080582176305081","-0.07548588438277973","-0.05876712358001432","-0.09205466602908258","-0.10477263497417301","-0.07668596884820186","-0.038501313865291695"
"CO2","County","UT","Emery County","percent","-0.05808425301273648","-0.0823204386194401","-0.08148611361564582","-0.08698614984245323","-0.14986063933022156","-0.10094357128802581","-0.06182517817780738","-0.046328009831826125","-0.07945239999842196","-0.08795262538767563","-0.06629862092814791","-0.034184229512490276"
"PM25","County","UT","Emery County","percent","-0.07310718705425821","-0.09523983145545255","-0.09289891773794795","-0.07458750422908049","-0.14223077453745436","-0.11308931669944064","-0.07830409047598016","-0.06032511411416117","-0.09722225419676454","-0.09601621169202107","-0.07281603293274647","-0.04487478548084131"
"VOCS","County","UT","Emery County","percent","-0.057836868304561986","-0.0816584526291245","-0.08096386850389568","-0.0869206426523597","-0.14983069658303833","-0.1006559376392419","-0.06222378733669091","-0.04683483311780292","-0.07924796456369947","-0.08784204963657123","-0.0656291687437538","-0.03410015455650957"
"NH3","County","UT","Emery County","percent","-0.057640634711387445","-0.08152024162317568","-0.08289967274377813","-0.08845207148258263","-0.14841069830988368","-0.10189290284468064","-0.06134820184939007","-0.04615967251079897","-0.07842113489573571","-0.08857638212417919","-0.06649617948416334","-0.03423792842117403"
"SO2","County","UT","Juab County","emissions (pounds)","-0.3459480426367918","-0.4340398221661417","-0.654790344966159","-0.4378360521200193","-1.166420875695735","-0.4850366281143579","-0.292994356897907","-0.4062858304448582","-0.557825818086485","-0.8181816675823939","-0.5620431178642775","-0.33901587773198116"
"NOX","County","UT","Juab County","emissions (pounds)","-3.3299071218207246","1.045775819577102","-1.6431883692166593","-2.748130275898802","-23.09989909252181","-8.051028952990237","-5.004106106109248","-7.833237955292134","1.3230929195451608","-5.394075356389294","0.37934697470336687","-0.6535947595511971"
"CO2","County","UT","Juab County","emissions (tons)","-52.14029762570863","-53.5881600126304","-62.60002150555374","-43.32559282438888","-102.77814247529022","-55.63633852120256","-102.05045829384471","-125.6995109651325","-93.81009951626766","-73.40224834700348","-67.16596278538054","-62.263163689291105"
"PM25","County","UT","Juab County","emissions (pounds)","-1.9227236099004585","-1.8624968735962284","-2.328324063207674","-1.8830063357345352","-4.810129209723982","-2.14239743778262","-3.808398377856065","-4.754131113634685","-3.524712092043046","-2.6839741979611063","-2.499094031083132","-2.320189306258726"
"VOCS","County","UT","Juab County","emissions (pounds)","-0.7905672135448185","-0.8221856392308382","-0.9511516407665113","-0.6488962225439536","-1.527460545772783","-0.8382236056484089","-1.5463913512535328","-1.8984296574410564","-1.4216225237039453","-1.1109549487123331","-1.0241909299629697","-0.9475169274783184"
"NH3","County","UT","Juab County","emissions (pounds)","-3.3151934246698147","-3.4589001112235565","-3.987374230900059","-2.696391724858586","-6.316518640105642","-3.506624819161516","-6.480847238309252","-7.9498379018059495","-5.956034994253059","-4.660174949742213","-4.294216606446753","-3.9720751236818614"
"SO2","County","UT","Juab County","percent","-0.024458543190947035","-0.03523681670483843","-0.051618189940818515","-0.04100116273783162","-0.11956458803877744","-0.042844322578930664","-0.020964254649841457","-0.028328862148998706","-0.04180580531751159","-0.06418514200650748","-0.04300845390965567","-0.023754927350279162"
"NOX","County","UT","Juab County","percent","-0.02243417274484116","0.007788583538669335","-0.011101638841945373","-0.019292133065076333","-0.18344578358874727","-0.06174716736997574","-0.03543074011078094","-0.054544695927238665","0.009853194362412129","-0.036856389043458865","0.002647400870146115","-0.004401368020160318"
"CO2","County","UT","Juab County","percent","-0.0431989392296435","-0.05237973046886684","-0.06091820220251998","-0.051399366442985456","-0.13698055860370928","-0.06184194844613479","-0.08300797112365908","-0.09658345706743508","-0.08200508636935552","-0.07153555135586584","-0.06211236071381417","-0.05060189434951391"
"PM25","County","UT","Juab County","percent","-0.04290141110033645","-0.0489787688926005","-0.06082171124823737","-0.059748309407968846","-0.1755254390144402","-0.0639509482221595","-0.08328389934508998","-0.09820115264280234","-0.08287291340083666","-0.07025952509982179","-0.06215328508537569","-0.05080419121764188"
"VOCS","County","UT","Juab County","percent","-0.043193097770157084","-0.053013162892181206","-0.0610733047176309","-0.05082342854945799","-0.13424023583899913","-0.061469490469708295","-0.08296873087672045","-0.09621645850177249","-0.08197366300927426","-0.07143591007493746","-0.06247841905871914","-0.050773139720158324"
"NH3","County","UT","Juab County","percent","-0.04320691017675513","-0.05320447360343172","-0.06108526652476747","-0.050397226632519304","-0.1323188342564691","-0.06135157805511307","-0.08295377569761947","-0.09612227451254786","-0.08193101037031426","-0.0714918008034564","-0.062493843069028936","-0.05077167020670116"
"SO2","County","UT","Salt Lake County","emissions (pounds)","-0.02334937675802351","-0.014689711911279879","-0.0032711043634436887","-0.0011981921278763075","-0.001937507152850293","-0.029647491692845307","-0.493218507340238","-0.3821574541935959","-0.1664134788540501","-0.00446629020230227","-0.015043783992342519","-0.04084572315805168"
"NOX","County","UT","Salt Lake County","emissions (pounds)","-21.546711209175555","-28.525246603487176","-7.934444120559419","-0.7236635996550831","-17.146005773876823","-14.76676208592653","-305.60463579533825","-385.15703923856927","-153.56205408115056","-20.93747177876139","-31.289724408523398","-44.63120196421369"
"CO2","County","UT","Salt Lake County","emissions (tons)","-13.54138676060029","-30.13454102252399","-15.077923235006892","-6.706191456632951","-14.436440452985153","-20.041022826884728","-341.91229855365964","-432.84269496623165","-158.396015571896","-30.2000960053374","-27.850480407494615","-41.88726034294814"
"PM25","County","UT","Salt Lake County","emissions (pounds)","-1.7033764135128422","-2.8893218366695237","-1.2672130844666754","-0.5122782647484883","-1.6274590062599827","-1.8924798220459706","-33.56364039939308","-42.60633574154144","-16.202641166057674","-2.73493768518415","-2.8936461796708954","-4.146994330074449"
"VOCS","County","UT","Salt Lake County","emissions (pounds)","-1.1740827383414398","-1.6217236319023414","-0.4981367907822687","-0.16176530038808323","-1.0598430141007498","-0.950550886901965","-17.837320120752793","-22.164122056422002","-8.844019464946541","-1.233163656820011","-1.6627980882520887","-2.285336257869176"
"NH3","County","UT","Salt Lake County","emissions (pounds)","-0.9345629464359035","-0.6765817970346575","-0.09325090387858381","0.0040534246783181516","-0.7343175337583148","-0.43628506898426167","-12.022959850316738","-16.849950404747915","-7.155307801052686","-0.5015276311741559","-1.191673591039489","-1.2786085948306436"
"SO2","County","UT","Salt Lake County","percent","-0.3053927667845652","-0.5581491172066365","-0.23749050654105797","-0.5686398995475744","-0.711830435333969","-1.570308989953888","-1.197528229278073","-0.6640689317556026","-0.6595477295917432","-0.5363827690155283","-0.49746727983182054","-0.42672880509602334"
