"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"NH3","County","CA","Shasta County","emissions (pounds)","-1.186259423798333","-0.9271855515820562","-2.191676463714998","-2.3367172761422808","-2.0910069071764497","-1.937393043207976","-1.4441549735795434","-1.0579889887421814","-1.2763524698710853","-1.314642950935422","-0.7046395605245834","-0.7468418973437565"
"SO2","County","CA","Shasta County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","CA","Shasta County","percent","-0.07727517947330755","-0.10310780479299703","-0.23388353204395287","-0.8358402281239691","-0.3507777857683994","-0.17700641514444465","-0.2561389544037156","-0.07207310220531901","-0.15695112111531379","0.01044165940342994","-0.062368751733470396","-0.0871251000387699"
"CO2","County","CA","Shasta County","percent","-0.11359667280301865","-0.08887114040233038","-0.2723159073681074","-0.6124588502386856","-0.6563187443336493","-0.36185255077145856","-0.15714513685809192","-0.10619843089273166","-0.12880642317044347","-0.11806878445324229","-0.058183092287614584","-0.0733365435728724"
"PM25","County","CA","Shasta County","percent","-0.10713124075543135","-0.06538402052541828","-0.26558118874986353","-0.6142142718431236","-0.7157075375160282","-0.36147801206790586","-0.1687236568389437","-0.1263129359598375","-0.13235109969925202","-0.10941846938999969","-0.04230137593855891","-0.08511278750631326"
"VOCS","County","CA","Shasta County","percent","-0.1202759208661992","-0.10551864667375968","-0.28029594227945137","-0.610329418511363","-0.6030122992233975","-0.3597699462572302","-0.14970843776137094","-0.08758268884432288","-0.12640646164879787","-0.12670738850016547","-0.07152935952759734","-0.06422486892338061"
"NH3","County","CA","Shasta County","percent","-0.11814844489381786","-0.09896830249534391","-0.2778673874945381","-0.6109520052847998","-0.620868000043556","-0.3600563585280536","-0.15307008192006513","-0.09459742633452245","-0.12746194604069738","-0.12377743386613371","-0.06670821761281365","-0.06764462921607871"
"SO2","County","CA","Solano County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","CA","Solano County","emissions (pounds)","-0.7890098279237918","-1.4351250116967549","-0.9683591108529299","-1.525812181054448","-0.5795676033159509","-1.5384554761817526","-4.845388491934045","-5.668274887167172","-3.4226542469182277","-1.4033013565945112","-0.5860990622772988","-2.639937166213258"
"CO2","County","CA","Solano County","emissions (tons)","-0.4360953893037731","-1.8710295847486123","-1.675776287315557","-3.9532799068132363","-0.626170247393361","-4.856503307737285","-15.848089254241131","-20.173980434014084","-13.448944026275058","-3.2712459646604657","-2.339300430036019","-6.505819955551942"
"PM25","County","CA","Solano County","emissions (pounds)","0.03843669868086863","-0.18524422131451956","-0.14133583913172743","-0.6023570641453517","0.08933764377505327","-0.6461733721689882","-2.170917009874074","-2.4875017917064497","-1.9411030325278489","-0.3845643065039326","-0.3387550538868709","-0.8584126522562769"
"VOCS","County","CA","Solano County","emissions (pounds)","0.006529459778882085","-0.03434094599931825","-0.012583947080333502","-0.1064839116819094","-0.03932959369193867","-0.10278572117436369","-0.31268040804364716","-0.32856240116430513","-0.2611773002034994","-0.06345519863532445","-0.05060459551968677","-0.11406287444838625"
"NH3","County","CA","Solano County","emissions (pounds)","-0.009540427377459082","-0.10632386468365951","-0.10292744418816824","-0.22573898065562048","0.0774771607717355","-0.28453593885646455","-0.9793530765790592","-1.244639781213607","-0.8696026833255814","-0.1815250817976164","-0.1478196961897993","-0.40651952022386695"
"SO2","County","CA","Solano County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","CA","Solano County","percent","-0.1300171680685161","-0.17599631667903362","-0.1877541888452209","-0.6114311496672116","-0.23968615786599845","-0.28289663080516053","-0.2976391163381179","-0.24695078353724298","-0.19923437378670464","-0.10425002793318078","-0.04642565488258343","-0.22329228682364238"
"CO2","County","CA","Solano County","percent","-0.029607768986294747","-0.08980244488655559","-0.1266564898750279","-0.5455671349219979","-0.08751705249485957","-0.296301452193733","-0.31202072255381874","-0.27796675330563597","-0.24399902971251552","-0.09025987455787753","-0.07044008940147582","-0.2097674561251156"
"PM25","County","CA","Solano County","percent","0.019758156164943797","-0.06634598499995836","-0.07935416590890458","-0.5620360824623452","0.08273449298596178","-0.29284888265748604","-0.3244074226419544","-0.2623237370793641","-0.26555317887342766","-0.0801782435778422","-0.076624230355744","-0.20907005351975894"
"VOCS","County","CA","Solano County","percent","0.02048342897304862","-0.08086833074352998","-0.044370504674808485","-0.6511515858299474","-0.23737847440219859","-0.3033960891653695","-0.32039819347206516","-0.23835783903837193","-0.24356935602142935","-0.09012812034134167","-0.07735643297067256","-0.1887303270086883"
"NH3","County","CA","Solano County","percent","-0.011406882045973232","-0.0858241602251196","-0.133678980040612","-0.503678630410255","0.17407805572934668","-0.292346310712146","-0.31898853293891793","-0.2840558353890256","-0.2610987189352608","-0.08302666301510044","-0.07397247462847356","-0.21779330472252437"
"SO2","County","CA","Stanislaus County","emissions (pounds)","-1.041164515601281","-0.8321284492187715","-1.4176130104913227","-1.05458515982113","-1.0807464103028792","-1.1843595672933134","-1.1365411113081336","-1.0715124422130202","-1.2155673441798172","-1.255460830763127","-0.7933478592021856","-0.714841888998194"
"NOX","County","CA","Stanislaus County","emissions (pounds)","-7.759739886474563","-8.736567156009187","-14.586812456562257","-10.007574453453344","-13.589700025189813","-11.061418819202117","-10.856093089047135","-9.561151619809607","-11.177115017686447","-10.647331151049002","-6.757339406683968","-7.4036546709467075"
"CO2","County","CA","Stanislaus County","emissions (tons)","-71.76058151925099","-65.10375099875091","-125.25859072399908","-108.40621594564436","-128.01135064396658","-112.35087228622433","-97.78318734078493","-87.16611943926546","-96.25146031024633","-88.76732137448562","-57.433901250042254","-55.387878579233075"
"PM25","County","CA","Stanislaus County","emissions (pounds)","-8.810943825154027","-8.187521840897716","-13.493544624218885","-11.237285044092914","-12.892424286659207","-10.331509324358194","-10.23207349286804","-8.690638824626149","-10.150933038825315","-11.124054043046272","-5.899994917539516","-5.448638346442749"
"VOCS","County","CA","Stanislaus County","emissions (pounds)","-2.2177163979818033","-2.141683458263742","-3.6140987548844805","-3.3520581751217833","-3.933620714216204","-3.1945972308767523","-2.8129030085515296","-2.5642865626455205","-2.853184694409265","-2.9682007380456525","-1.6983612345529764","-1.6554247612061772"
"NH3","County","CA","Stanislaus County","emissions (pounds)","-5.33803630719467","-5.728749865270402","-6.481141053284773","-6.102748182254345","-7.567048643270937","-3.8405005332742803","-6.558267580681786","-7.060676529241391","-5.838102107602026","-6.804348574219148","-3.4805604310095077","-3.817781351672238"
"SO2","County","CA","Stanislaus County","percent","-0.15158530938156256","-0.1269848829305663","-0.2790066274878848","-0.5328752612161732","-0.7292139358711879","-0.38770388331964756","-0.17687856890362594","-0.13428982880860046","-0.1751681187848191","-0.16602253633774716","-0.10283535225272522","-0.09067858117565118"
"NOX","County","CA","Stanislaus County","percent","-0.07274601580763479","-0.08709965019956883","-0.15664292321216133","-0.1538128678734833","-0.22335373663573688","-0.14852165238003243","-0.09957813086932252","-0.0768036153530452","-0.09966513093608151","-0.0917920830708515","-0.05855167484687063","-0.06292304543113879"
"CO2","County","CA","Stanislaus County","percent","-0.08647090457375038","-0.08341388669410062","-0.17828614357498396","-0.24031525584835364","-0.2977999961554569","-0.20405238340890047","-0.11636873585130912","-0.08981530720674066","-0.11058609486344631","-0.09869625795992847","-0.06408872838909574","-0.06040907148373988"
"PM25","County","CA","Stanislaus County","percent","-0.10732450495267891","-0.1063188059074441","-0.20088002186012507","-0.2971383363923758","-0.37150794793216796","-0.2098596961441079","-0.12638320389509672","-0.09066088124940333","-0.11923352086160965","-0.12583463436800002","-0.06699165454512113","-0.060240082421915954"
"VOCS","County","CA","Stanislaus County","percent","-0.09865991368549001","-0.10107120906135664","-0.19498604389775762","-0.31092025895528513","-0.39367744675748534","-0.23047718028802394","-0.12437198950447771","-0.09606305046890945","-0.12045274850722004","-0.12107461707261619","-0.06947831667398732","-0.06616569101643645"
"NH3","County","CA","Stanislaus County","percent","-0.08426627754209434","-0.09565487788201732","-0.11831194015257339","-0.16067256935558683","-0.2041779743435289","-0.08434157809465098","-0.09676361610216293","-0.08893838103459373","-0.08388196697076293","-0.09669509259178288","-0.05046722165400268","-0.0541537155110679"
"SO2","County","CA","Sutter County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","CA","Sutter County","emissions (pounds)","-6.387589623068379","-4.350626088033096","-7.710971946118661","-10.337645882776087","-8.469500302122924","-14.577585989220097","-16.694799504161892","-25.29233699559518","-19.39871632982431","-9.69748761820756","-14.14228826265844","-9.053346925677943"
"CO2","County","CA","Sutter County","emissions (tons)","-3.6495917784341145","-0.6603589869819189","-2.6537297931745343","-3.9434257585930936","-3.2937233999120963","-7.257005404372194","-7.278769522799394","-10.92317028749585","-8.943633538943232","-2.3278593647492016","-5.916411087594042","-3.027681685798143"
"PM25","County","CA","Sutter County","emissions (pounds)","-0.22341484181637838","-0.0729995713870153","-0.18680646445014304","-0.24112372193987852","-0.18911970472696993","-0.3900821518814013","-0.49170444727593576","-0.679610785833745","-0.6055353987941601","-0.08245108818240965","-0.36370632038983786","-0.2446254579880076"
"VOCS","County","CA","Sutter County","emissions (pounds)","-0.24863135172955708","-0.08147292527419836","-0.20782662047371048","-0.26794817838300133","-0.21016392329675426","-0.4335214436641053","-0.5465533616056746","-0.7553455780700915","-0.6735365379198583","-0.09174498607046644","-0.4046749356701582","-0.27227251088962134"
"NH3","County","CA","Sutter County","emissions (pounds)","-1.0804525182418274","0.9350960988952011","-2.0039718882330817","-4.553170207001926","-2.7929390733660284","-4.992840314459272","-9.166390768439214","-12.12373668158125","-7.502409159740182","1.2191075820501283","-2.4061123266478717","-2.385050886418867"
"SO2","County","CA","Sutter County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","CA","Sutter County","percent","-0.1183127714897355","-0.07311154257441262","-0.18016590850469089","-0.5121472593274692","-0.4930223854755802","-0.44955451420544074","-0.20577936432255362","-0.23270242249156778","-0.22650336390488057","-0.11912184720307957","-0.17712621083408395","-0.1156478287339515"
"CO2","County","CA","Sutter County","percent","-0.14932064889986316","-0.025402840741540818","-0.1370043151598573","-0.37752226449894205","-0.3630451592581028","-0.4639299406199729","-0.20276182000324217","-0.22979563075155438","-0.232097388370342","-0.06723669015788565","-0.17555194880961814","-0.0908321985994103"
"PM25","County","CA","Sutter County","percent","-0.15960335384650168","-0.04818939869802003","-0.17363736010170683","-0.42018022596460575","-0.37442191557355076","-0.43329548213308056","-0.2305685544984543","-0.2379695529692416","-0.26189663473195146","-0.04101939385530592","-0.1840140502366402","-0.12590228741204987"
"VOCS","County","CA","Sutter County","percent","-0.1597287158579272","-0.04836451241457788","-0.17376000091443589","-0.42014847635234354","-0.37442734643117986","-0.4332557593118994","-0.23056465150747074","-0.2379484202949853","-0.2620629503824282","-0.041052238112204764","-0.18412376028575594","-0.1260176673502848"
"NH3","County","CA","Sutter County","percent","-0.07251757832302157","0.05736376253981314","-0.15633443942739142","-0.5248431412061187","-0.35940448085943766","-0.3790365824598258","-0.2902986533741325","-0.2742019716377182","-0.217798692058089","0.048665557404470976","-0.10645081091413364","-0.11084751712060208"
"SO2","County","CA","Tulare County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","CA","Tulare County","emissions (pounds)","-0.060527294216903726","-0.16905163288650726","-0.18581466414151748","-0.09819591041993547","-0.07569294864718401","-0.14133249616759969","-0.13751305191399155","-0.009771510286228136","-0.0937797829413256","-0.13230911954045155","-0.06212845162062308","-0.1583543344770959"
"CO2","County","CA","Tulare County","emissions (tons)","-0.4670420209341728","-1.263851432355068","-1.361256469664795","-0.7855359720979607","-0.4752539273022478","-0.9319048528470262","-0.9150507756830848","-0.16870712627667217","-0.5850226913781285","-1.0976522471698331","-0.3975583278378281","-1.0890899771002296"
"PM25","County","CA","Tulare County","emissions (pounds)","-0.06445084783192812","-0.17339851220528857","-0.1676687016680134","-0.09324004612605563","-0.06703760512083967","-0.12284035858441555","-0.1254070432953327","-0.01727963103446939","-0.08172331497313223","-0.13857099014926177","-0.04289490345010449","-0.14256026863743188"
"VOCS","County","CA","Tulare County","emissions (pounds)","-0.025355039648655264","-0.06821517947207312","-0.06596106524024137","-0.03668074425544532","-0.026372673020872206","-0.048325542132280574","-0.049335278928630544","-0.006797827254839461","-0.032150048619470795","-0.0545139911665764","-0.016874905672931817","-0.056083378034877285"
"NH3","County","CA","Tulare County","emissions (pounds)","-0.055610715539188504","-0.1496150269787151","-0.14467112205576171","-0.08045116327257418","-0.05784267103092766","-0.105991472071711","-0.10820610815704157","-0.014909542362893546","-0.0705140766146215","-0.11956447703023798","-0.03701140255082436","-0.12300658273831999"
