"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"NOX","County","MO","Scott County","emissions (pounds)","-26.110949596652063","-19.561810018698452","-33.725307726475876","-24.05807433684822","-13.191083655983675","-13.808064755634405","-19.39229675475508","-20.453444508108078","-14.460218971100403","-36.10273902368499","-25.966197700443445","-21.554981089226203"
"CO2","County","MO","Scott County","emissions (tons)","-30.053978696872946","-22.606273044046247","-38.188492408866296","-27.47395919432165","-8.993448606401216","-9.663623526401352","-19.695397459378","-19.717039158014813","-13.255166030314285","-43.610793987085344","-27.852081481541973","-23.554878450464457"
"PM25","County","MO","Scott County","emissions (pounds)","-12.716724202291516","-9.68259523443703","-16.118318575325247","-11.725706627337786","-3.7385356330050854","-4.183559155339026","-8.291100001646555","-8.339560699736467","-5.431596063193865","-18.898948863658006","-11.866107545887644","-9.862790536499233"
"VOCS","County","MO","Scott County","emissions (pounds)","-1.0256001166844726","-0.7808984958855945","-1.2999377157639174","-0.9456748368420449","-0.3015118139273909","-0.33740283186034503","-0.6686748091515256","-0.6725831503963491","-0.43805664630599495","-1.5241947416052426","-0.9569981301810913","-0.7954311947132737"
"NH3","County","MO","Scott County","emissions (pounds)","-0.011970418678679096","-0.009114353430099698","-0.015172383915420085","-0.011037560884389563","-0.003519132447941331","-0.003938038905317853","-0.0078045207828552066","-0.007850137471208996","-0.005112832356445551","-0.01778982754404268","-0.011169722103900881","-0.009283973622771668"
"SO2","County","MO","Scott County","percent","-0.021964972224074217","-0.017072860322147942","-0.026742361550652648","-0.02147410693411007","-0.007176497784768425","-0.00840597874276664","-0.012081547391173057","-0.01329235729990307","-0.009254537239354961","-0.03350804914460777","-0.019802195032066087","-0.015751751392779796"
"NOX","County","MO","Scott County","percent","-0.018259685233827695","-0.01506079794136484","-0.02455571940867697","-0.01953976849497554","-0.009956331707444893","-0.009931218200476212","-0.012961258212318803","-0.013539557048364948","-0.010435281323743958","-0.027836884176763235","-0.0200488140652728","-0.01585002879456191"
"CO2","County","MO","Scott County","percent","-0.020086907522598327","-0.016626236523701057","-0.026661726511310494","-0.021515574317330134","-0.006448673253734562","-0.00664024717513005","-0.012607593102055753","-0.01250325443093813","-0.009136561164925443","-0.03238356656562579","-0.02068535480728562","-0.016640699546052334"
"PM25","County","MO","Scott County","percent","-0.02000316712046592","-0.016761123628058722","-0.026485529633361118","-0.021610876261743323","-0.006308548080477528","-0.006763747704633686","-0.012486247576690892","-0.012441871855086632","-0.008809331153630494","-0.03302797210831482","-0.020740738840451203","-0.01639926817481819"
"VOCS","County","MO","Scott County","percent","-0.020003167120596417","-0.016761123628023334","-0.026485529633398515","-0.021610876261815622","-0.00630854808053217","-0.006763747704627438","-0.012486247576579311","-0.01244187185509766","-0.008809331153465869","-0.03302797210818153","-0.02074073884053326","-0.01639926817492489"
"NH3","County","MO","Scott County","percent","-0.020003167120411596","-0.01676112362807007","-0.026485529633386337","-0.021610876261713475","-0.006308548080400269","-0.006763747704668241","-0.012486247576671555","-0.01244187185497004","-0.008809331153548927","-0.03302797210807719","-0.020740738840546478","-0.01639926817479125"
"SO2","County","MT","Roosevelt County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
