"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"SO2","County","TX","Harris County","emissions (pounds)","-1.9645864828962658","-2.0078683067877137","-2.2805814565581386","-2.314489216414586","-2.361107870001433","-2.8073975136758236","-2.839092139793138","-2.406416140778674","-2.5006959002566873","-2.3583544416178484","-2.09311747369793","-1.8541669417500088"
"NOX","County","TX","Harris County","emissions (pounds)","-140.3261106883292","-98.05333201325266","-117.2517288447707","-118.90802462602733","-228.87576446670573","-616.8717728802003","-1026.0641597590875","-1363.7061417839723","-1005.1785223965999","-335.7041700005648","-109.74886638985481","-144.5189441528637"
"CO2","County","TX","Harris County","emissions (tons)","-226.72268918110058","-213.8094221316278","-238.2518681702204","-233.99909715750255","-278.1477530016564","-452.11280394438654","-608.5915491755586","-657.2245370147284","-580.5960777662694","-314.6916898987256","-233.4635506910272","-210.76919191889465"
"PM25","County","TX","Harris County","emissions (pounds)","-13.597312050798791","-12.24686113021744","-15.177213772345567","-13.925992492979276","-19.300487932312535","-38.59389279234165","-56.260916548082605","-64.74680850683944","-54.01299122853379","-23.167499621747993","-14.14155050550471","-12.73089107904525"
"VOCS","County","TX","Harris County","emissions (pounds)","-4.278982367301069","-3.547507336974377","-4.523352307336609","-4.171260183607956","-6.318882456434949","-12.62588463045904","-18.965092556289164","-21.936991802118428","-17.839480781822203","-7.415079920592689","-4.408086933468439","-3.991987945035362"
"NH3","County","TX","Harris County","emissions (pounds)","-13.224558568850625","-12.048837249836652","-14.292664351887652","-14.006392722425517","-18.190319784087478","-34.617182225425495","-51.392745758086676","-61.69939776028332","-49.7198291059176","-22.008365972331376","-13.162665050462238","-13.136873517170898"
"SO2","County","TX","Harris County","percent","-0.019656108124050598","-0.023535437457586877","-0.024420841590197855","-0.02611073108754678","-0.02431931843206743","-0.026736126769296938","-0.024469792412148392","-0.01961747251173634","-0.022591816159857708","-0.023113135742661366","-0.022521667549689747","-0.019024019924929976"
"NOX","County","TX","Harris County","percent","-0.036746064695364865","-0.03118690604322764","-0.033385594979663355","-0.036930434454821796","-0.06265312985057499","-0.1277302269057558","-0.1527907815499795","-0.15048972821061507","-0.15987950443215931","-0.08091780765714386","-0.03178326793096511","-0.03994895174311862"
"CO2","County","TX","Harris County","percent","-0.016471336885983956","-0.017960274854621483","-0.01821563173549717","-0.018760758019862694","-0.020679275299154344","-0.03141346898505882","-0.03771939797887793","-0.037444499722464705","-0.03768411072318436","-0.02244324671790989","-0.01806531030614215","-0.015615240929067555"
"PM25","County","TX","Harris County","percent","-0.015964782511460916","-0.01660322215531951","-0.018639651870527026","-0.01800127935827809","-0.022905008414324197","-0.04208823511475053","-0.05333082871761017","-0.054753223381911534","-0.053767155233848236","-0.026524680615063006","-0.017699936055840783","-0.015289649746886538"
"VOCS","County","TX","Harris County","percent","-0.02401021711949359","-0.023440682570801077","-0.027083870088056634","-0.02648927782250405","-0.035665573695170504","-0.062120976459245594","-0.07728828946280535","-0.07610467743335161","-0.07674688657621723","-0.04003524016711196","-0.026710744997550634","-0.023124367857912553"
"NH3","County","TX","Harris County","percent","-0.01561911123898842","-0.016438354444622695","-0.017715930158259088","-0.018225980164623783","-0.02179968157128293","-0.03840721181917004","-0.04993091646743076","-0.053691516792302024","-0.05065658775415165","-0.025416358454432877","-0.016561349333740233","-0.015840859322448664"
"SO2","County","TX","Hays County","emissions (pounds)","-0.8899747224368184","-1.0388484051044315","-1.07350558328028","-1.079406863968643","-0.8708116749912733","-0.5784313753003971","-0.6032409420176919","-0.6677801347884724","-0.48401040552562336","-0.9760353132342061","-0.937529038738603","-0.8780223034850678"
"NOX","County","TX","Hays County","emissions (pounds)","-22.45160525297615","-23.462046568940423","-25.624473746112926","-30.857155414450972","-28.231200734291633","-12.63130651362735","-11.084536940099497","-6.420314249160583","-8.65826572883816","-25.093254782652366","-24.63675451353265","-26.08964430345077"
"CO2","County","TX","Hays County","emissions (tons)","-82.27470101507788","-95.19479340565158","-102.55501555053343","-101.4026021541722","-107.70248270320008","-80.39871381537523","-61.0860884708527","-40.551917019096436","-53.046644276269944","-89.29367019000347","-87.6808374311513","-81.03268748053233"
"PM25","County","TX","Hays County","emissions (pounds)","-8.287672232721889","-9.547713014020701","-10.493949449283718","-10.28711534366812","-10.862662024699603","-8.119489713790244","-6.126089524630515","-4.164810936385038","-5.354696327980491","-8.834556671617975","-8.873517782251838","-7.969408871213091"
"VOCS","County","TX","Hays County","emissions (pounds)","-10.657569430572039","-12.285380225303015","-13.880987682505292","-13.718167240184812","-14.179085570294774","-10.825767973798065","-7.721746974293637","-5.142768154073565","-6.888160184793378","-10.7587562075405","-11.320239826131","-9.230103186597262"
"NH3","County","TX","Hays County","emissions (pounds)","-0.08681951129538845","-0.1018867453080361","-0.11965964021337072","-0.11892383341491808","-0.11861457704414136","-0.08332369429177788","-0.05802830298515005","-0.03508454581842102","-0.05475144449172831","-0.0903283616442252","-0.0949349215218831","-0.07631965372659977"
"SO2","County","TX","Hays County","percent","-0.08565296539804426","-0.1425548009223937","-0.14358517631266668","-0.1691768776388334","-0.07929168421290649","-0.0391729619965822","-0.035035947434212324","-0.034587546071049885","-0.02968451006367651","-0.08699123563210463","-0.11254757506955994","-0.09560895113137259"
"NOX","County","TX","Hays County","percent","-0.07113356956228754","-0.10240425136380156","-0.11032291813181058","-0.1481305704433325","-0.07858191959733682","-0.027132908951017727","-0.020869160935227178","-0.011067236827012682","-0.017192889645024287","-0.07609161512304201","-0.09456430694696019","-0.09126141101153594"
"CO2","County","TX","Hays County","percent","-0.0849713058466545","-0.1401080811292468","-0.14712895515031083","-0.170241430818636","-0.09221210110356157","-0.04892289971623721","-0.031468366156343075","-0.01883858322745872","-0.0290476840190515","-0.08546018060602792","-0.11276947723825352","-0.09458007357485472"
"PM25","County","TX","Hays County","percent","-0.08596233482119998","-0.14141316037781937","-0.15154814493218066","-0.17460381917263995","-0.0932856413693667","-0.049338234946415316","-0.031495310260389646","-0.01929653994104913","-0.029268428243183615","-0.08484744160411009","-0.11496012024588272","-0.09364615530921944"
"VOCS","County","TX","Hays County","percent","-0.08703467856570742","-0.14326306114685014","-0.1576658295204459","-0.18515275396711547","-0.09566326310921754","-0.0510875458102946","-0.03079792572709475","-0.0184903126200418","-0.02922581363631506","-0.08123860316500343","-0.11600466639884185","-0.08590338375028768"
"NH3","County","TX","Hays County","percent","-0.08510219133841072","-0.1424264753510488","-0.16322686295471805","-0.19222348897691782","-0.09647731341274982","-0.047674579253777764","-0.028169403382005843","-0.015406904841872213","-0.028280100101008725","-0.08210571899304545","-0.11680559710331567","-0.0851363760504233"
"SO2","County","TX","Henderson County","emissions (pounds)","-0.04281927522405127","-0.021178136476166287","-0.026844789724503215","-0.022463621738140205","-0.04969039921016716","-0.12629837013250267","-0.2814590905335308","-0.3183738147621398","-0.2743353979551273","-0.10222381420131299","-0.03958560680893086","-0.03306567817635653"
"NOX","County","TX","Henderson County","emissions (pounds)","-11.029925480583188","-4.9750486112989165","-7.481523388120877","-5.86479013435428","-14.76384458614939","-46.94096673119748","-103.98227750632213","-123.42585565495392","-107.89192344904222","-32.58427919931546","-10.08013980211399","-8.8643998150701"
"CO2","County","TX","Henderson County","emissions (tons)","-4.1671402613733335","-2.1636881121586384","-2.2961858203225347","-2.2420959633323037","-5.366887678306739","-15.703359420969718","-32.34057783279604","-34.55969137464126","-32.481149110264596","-10.781280841262742","-3.7888273760938773","-3.3147041187701234"
"PM25","County","TX","Henderson County","emissions (pounds)","-0.5296730014095203","-0.2802819712043174","-0.2952733685173712","-0.2861077991865528","-0.6938531651139215","-2.022461262792376","-4.180555047102871","-4.46214233018145","-4.172109910663721","-1.3840149386920757","-0.48349646643237065","-0.41735557282922287"
"VOCS","County","TX","Henderson County","emissions (pounds)","-0.679233403906494","-0.3594234118940278","-0.3786478348854132","-0.3668942419353698","-0.8897720780514078","-2.5935308088952524","-5.360991833277467","-5.722089129669257","-5.350162097278144","-1.7748104497747477","-0.6200182939240335","-0.5352016161249651"
"NH3","County","TX","Henderson County","emissions (pounds)","-0.2166992102245615","-0.11466863827028817","-0.12080190152740755","-0.11705209432588504","-0.2838684103058853","-0.8274270298666124","-1.7103438812197282","-1.825546547182853","-1.7068888166950273","-0.5662266027445355","-0.19780751924950124","-0.17074803279423634"
"SO2","County","TX","Henderson County","percent","-0.2699151222326219","-0.2585969025759425","-0.25744292842703004","-0.3247245676798989","-0.24872799374539076","-0.2613138077518596","-0.2928379121157447","-0.19685202704502383","-0.30604629625893165","-0.43990993820427393","-0.3784873386894298","-0.26421958306108084"
"NOX","County","TX","Henderson County","percent","-0.2563428554004094","-0.2249916374452577","-0.25672060045484746","-0.32575456873139774","-0.2744205407949987","-0.3262613157121196","-0.3302465167774255","-0.21631549425843272","-0.3642206084326558","-0.48662484590428473","-0.36850570651626524","-0.26819922795110324"
"CO2","County","TX","Henderson County","percent","-0.2621882334695475","-0.26283011440021287","-0.21813813190828074","-0.32242187387475046","-0.2605177511297177","-0.3032351753480113","-0.30242007424980705","-0.18767749825347","-0.32366728547186385","-0.4537395859252868","-0.35902655370353276","-0.26445619080754706"
"PM25","County","TX","Henderson County","percent","-0.2606052182934685","-0.2662789337188749","-0.21878600519147973","-0.3231349438729263","-0.25941826668833246","-0.30137191808013025","-0.30248681348847334","-0.18781173528883954","-0.32166269499874584","-0.45412261996064057","-0.35984695135249184","-0.26131617997484463"
"VOCS","County","TX","Henderson County","percent","-0.26060521829341365","-0.26627893371886047","-0.21878600519141478","-0.32313494387302477","-0.25941826668841594","-0.301371918080093","-0.3024868134886062","-0.18781173528881903","-0.3216626949987501","-0.4541226199605044","-0.3598469513523424","-0.26131617997478845"
"NH3","County","TX","Henderson County","percent","-0.26060521829344974","-0.2662789337188875","-0.21878600519125582","-0.32313494387315495","-0.25941826668843165","-0.3013719180800648","-0.30248681348863987","-0.18781173528867573","-0.32166269499883127","-0.4541226199606785","-0.35984695135244515","-0.2613161799747745"
"SO2","County","TX","Hidalgo County","emissions (pounds)","-0.8288241283235038","-0.8468999273322879","-0.78790084540924","-0.958616309179888","-0.7070466146292347","-0.7198519431344721","-0.6461176268417148","-0.5781400049436343","-0.6123448356802328","-0.949060590226054","-0.756939276814137","-0.8384315725184024"
"NOX","County","TX","Hidalgo County","emissions (pounds)","-36.57552744282293","-41.07609600109572","-40.137351213081274","-46.12329482231871","-24.33819824636157","-27.189236988226185","-20.193121153337415","-8.669013343605911","-19.821572271932382","-40.230695397025556","-34.456161966285435","-40.74404795335431"
"CO2","County","TX","Hidalgo County","emissions (tons)","-105.22390773048392","-106.83051231916761","-93.49507512390846","-121.43729991978034","-95.40422895876691","-86.69040333339944","-65.17714090435766","-41.09854054288007","-63.32187070057262","-126.13387682166649","-100.90190853516106","-109.02775418444071"
"PM25","County","TX","Hidalgo County","emissions (pounds)","-7.379424488304721","-6.803858284431044","-7.735200348270155","-8.822604617180332","-5.955763777614266","-5.269046347424592","-4.16241078215171","-2.0834154690091964","-3.9716723625351733","-8.382399091637126","-7.391002226129785","-7.735135811271903"
"VOCS","County","TX","Hidalgo County","emissions (pounds)","-0.6132120806150851","-0.7372260622744307","-0.8755167987492314","-0.8664656430917148","-0.13241291301301317","-0.3668433898569674","-0.31383489010931953","-0.12950954152051963","-0.33247798783190774","-0.572544836728639","-0.6190102573734748","-0.7158652671964774"
"NH3","County","TX","Hidalgo County","emissions (pounds)","-7.732285717429477","-7.4006120947196905","-7.686513801498222","-8.918503294862603","-5.431650246757272","-5.050222296864376","-4.185414609339205","-2.185012817793904","-4.1282195880048675","-8.320272187849696","-7.382992917853699","-8.03324535109823"
"SO2","County","TX","Hidalgo County","percent","-0.028660438323464387","-0.035142305423918795","-0.030366538296432658","-0.03893077329835339","-0.0243448370822458","-0.02258450321648134","-0.018414118157762657","-0.015663269541888007","-0.018275182365377403","-0.03215046905398647","-0.028426494201173352","-0.02978158583220783"
"NOX","County","TX","Hidalgo County","percent","-0.030679634233342714","-0.041904713846647464","-0.03826070885345328","-0.04654009345498278","-0.020585209906603112","-0.020844517713071213","-0.0141167801366953","-0.0058024005956446405","-0.014497913604841973","-0.032934664619508516","-0.03163681978962681","-0.035229396940750585"
"CO2","County","TX","Hidalgo County","percent","-0.03507630976122492","-0.04357839013586727","-0.03562821681276153","-0.04910528144073601","-0.03086904610106245","-0.025018023057342825","-0.016987400987247485","-0.010178505252329292","-0.01731229772237076","-0.04090693726157541","-0.0371181484216121","-0.03772409971552003"
"PM25","County","TX","Hidalgo County","percent","-0.052433225243810076","-0.062327775311030335","-0.06811090258423284","-0.08326753361255","-0.041322336254674664","-0.031092768951371978","-0.021773516387234133","-0.010220487376374864","-0.021855610267100763","-0.057458992022604516","-0.05988324425122318","-0.057922511634946126"
"VOCS","County","TX","Hidalgo County","percent","-0.03878410129883499","-0.05864625432666454","-0.06635456010347238","-0.07025773260829722","-0.008317998073354767","-0.020776999791451277","-0.01617591656913319","-0.006369831248603086","-0.01788853789897713","-0.03525263674061987","-0.04341349267198864","-0.04664320872678518"
"NH3","County","TX","Hidalgo County","percent","-0.05185008298933246","-0.0636910066162693","-0.0633530820034624","-0.07914929491689389","-0.035383750586222236","-0.028224071402370605","-0.020848305257277454","-0.010239440854698209","-0.021596632883567606","-0.05384224586757261","-0.05617545449204756","-0.05649864225733891"
"SO2","County","TX","Hood County","emissions (pounds)","-1.279661023792869","-1.3763002697339743","-1.9602277536037036","-1.7233216602282937","-0.9969693073717281","-0.7833235728394357","-0.8759191848048431","-0.4508803430403532","-0.7162564929412838","-1.54538105482834","-1.4535849886506185","-1.4051783650452307"
"NOX","County","TX","Hood County","emissions (pounds)","-29.76506355638412","-44.12911459584575","-28.077989512865315","-48.22818781765818","-68.67387754346419","-103.20634260583029","-364.75096238340484","-842.507720044232","-215.07774096218054","-73.65708234997874","-38.84080090354837","-24.97318991694192"
"CO2","County","TX","Hood County","emissions (tons)","-119.97073956677923","-123.23069600950112","-180.49313473055372","-158.4217701998714","-127.39736482966691","-120.017489623453","-152.39123036060482","-143.99280657531926","-118.33919601712842","-154.95104278286453","-134.04577563883504","-127.92702042119345"
"PM25","County","TX","Hood County","emissions (pounds)","-12.11230479560254","-12.388563622247602","-16.83082000685681","-15.680700986868032","-14.637560047329316","-13.019848991119943","-18.588374057966575","-22.7894821822847","-13.791766061418457","-16.847821293857123","-13.349308990585996","-13.61726712444215"
"VOCS","County","TX","Hood County","emissions (pounds)","-9.645174089531793","-9.992251428478994","-12.038290517337373","-12.554404246191552","-13.776160661691392","-10.704540549224475","-12.927515164345095","-13.472765062768303","-10.159589760747622","-14.836730083216025","-10.487308827858214","-12.040361169205426"
"NH3","County","TX","Hood County","emissions (pounds)","-6.1462195979820535","-6.350022246411754","-8.839764714188277","-8.026069903271491","-7.123969907801438","-6.525314978018287","-9.372651824691275","-11.244775997609395","-6.89457523901001","-8.348058548812332","-6.841848851981922","-6.715583535600672"
"SO2","County","TX","Hood County","percent","-0.04912739270660428","-0.06777987367425681","-0.09160563620591393","-0.08637274196226989","-0.0332168547899245","-0.022946354477915976","-0.02290668648150232","-0.011046224146815378","-0.01962401181943405","-0.05714407135822431","-0.06295409404445382","-0.05658157145987546"
"NOX","County","TX","Hood County","percent","-0.058867841186245586","-0.1185565607652748","-0.06927176767156665","-0.13773739547067154","-0.13173828827825051","-0.1281463997653596","-0.3057109655050037","-0.4596754406020644","-0.1947691315360767","-0.12877128598583606","-0.09244626635454994","-0.05474160851663104"
"CO2","County","TX","Hood County","percent","-0.04424513705623777","-0.057202172835891164","-0.07882963971499621","-0.07377273785833034","-0.042991784048795216","-0.034675422359027035","-0.03833116112565597","-0.03308746475407567","-0.031329625312616384","-0.05512281261650044","-0.05535908282390872","-0.049381302514369056"
"PM25","County","TX","Hood County","percent","-0.052315564661916336","-0.06912343626924303","-0.08888700206890689","-0.08902424054405053","-0.057131613689435444","-0.041748232131965705","-0.05079432442686929","-0.055565440989697554","-0.03982622256545236","-0.06958918972797323","-0.06587399412847678","-0.062439843910461486"
"VOCS","County","TX","Hood County","percent","-0.07155612053189207","-0.10301647358874372","-0.11990536155553093","-0.13765120232596986","-0.08979940759758251","-0.052381065220635015","-0.05237376488639387","-0.04806048375346098","-0.04384334700302286","-0.10327134837766949","-0.09393567417057837","-0.09852731324645873"
"NH3","County","TX","Hood County","percent","-0.04946529120693757","-0.06542020969339024","-0.08600563306743192","-0.08374456345149266","-0.05205988811861744","-0.03969319545779731","-0.048850995765536614","-0.05257448663244449","-0.037935260085686165","-0.06440999661167128","-0.06247939024669108","-0.057104954888696345"
"SO2","County","TX","Howard County","emissions (pounds)","-0.294431877560271","-0.24518287527132543","-0.4249760465159511","-0.37100945348879577","-0.4540954908272852","-0.6021120607281318","-0.4549853958358199","-0.42213615613695765","-0.5093129372660314","-0.3853328307711763","-0.28725791948198776","-0.32978294153264187"
"NOX","County","TX","Howard County","emissions (pounds)","-31.740734176695696","-27.218477303089458","-47.74708062740683","-45.32699761830736","-44.7707395497855","-43.69456445482501","-33.0583678920666","-19.064423981428263","-31.563173379501677","-49.23949762433767","-36.15944961112109","-38.86810796028294"
"CO2","County","TX","Howard County","emissions (tons)","-15.737960370410292","-13.306496345401683","-22.820997949427692","-21.511571142662433","-22.97434764891659","-22.605844612007786","-17.20421266445919","-9.59383045429422","-16.5525758386284","-23.886802217471995","-17.187147007192834","-18.849244787867065"
"PM25","County","TX","Howard County","emissions (pounds)","-1.5593905789073688","-1.314827579788016","-2.257872872871758","-2.129320281395394","-2.2795643851623026","-2.2373083202255657","-1.7073336608027603","-0.9652594851750109","-1.6391333281289917","-2.3654528805363952","-1.6982079444442206","-1.8737831152770923"
"VOCS","County","TX","Howard County","emissions (pounds)","-0.03795719125415076","-0.03200401815874443","-0.05495878639393936","-0.05182998801865324","-0.055486818824519446","-0.05445832817454743","-0.04155829856151172","-0.023495239144153857","-0.03989807755272068","-0.05757719093890046","-0.04133623504955608","-0.045609836409823856"
"NH3","County","TX","Howard County","emissions (pounds)","-1.7021239670566501","-1.4350308429725374","-2.46443051065944","-2.3242850351466586","-2.4881293214539255","-2.442043007426946","-1.8636190586876182","-1.0535075105781289","-1.789088785561944","-2.5817409966821288","-1.8536955296563065","-2.0452951990400834"
"SO2","County","TX","Howard County","percent","-0.06351302267356418","-0.06960497245401177","-0.11294263542563153","-0.11054332427552224","-0.06447921111224952","-0.06512244311767512","-0.04098191350563639","-0.03426195533037567","-0.04919079017693498","-0.07644254017670103","-0.07290335727957604","-0.0773552403146954"
"NOX","County","TX","Howard County","percent","-0.03593356684091838","-0.037847409460473456","-0.06118421008868577","-0.06253385663159686","-0.051305131098906484","-0.041933464978626524","-0.027718187679708486","-0.014876939085783842","-0.028074673520689392","-0.05352954838579353","-0.04574004265426149","-0.04625714496438506"
"CO2","County","TX","Howard County","percent","-0.038250495677942455","-0.039872602448877296","-0.06302402737344547","-0.0641453704979902","-0.0514516474885212","-0.04228125899814097","-0.028077245754046194","-0.014564313824880364","-0.02866851989686983","-0.05558365553137225","-0.04680974700975435","-0.048263958002163744"
"PM25","County","TX","Howard County","percent","-0.03838792777751089","-0.03991935638823817","-0.06319073261817354","-0.06435393011991289","-0.051676754235758085","-0.04234315353860038","-0.028189740047147607","-0.014822596734947189","-0.02872251447354398","-0.05575234073012226","-0.0468639718720399","-0.04860562658209474"
"VOCS","County","TX","Howard County","percent","-0.0383882423605301","-0.039919415427757676","-0.0631911573365578","-0.0643547260475597","-0.05167697361741072","-0.04234333465396723","-0.028189901189280647","-0.014822554653388055","-0.028722572153854972","-0.055752389913267815","-0.046864488652696906","-0.04860605040298836"
"NH3","County","TX","Howard County","percent","-0.038391915849894","-0.03992010485952231","-0.06319611704106896","-0.06436402059293324","-0.05167953537388783","-0.042345449537054124","-0.02819178282996792","-0.014822063272876388","-0.028723245682254983","-0.055752964238165975","-0.046870523335874395","-0.048610999529830314"
"SO2","County","TX","Hunt County","emissions (pounds)","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","TX","Hunt County","emissions (pounds)","0.004276900063004518","-0.15354193548239436","-0.7181471981581353","-0.3088998653141317","0.4456387953269143","-6.283259255226085","-21.363076095269207","-37.96262179065343","-19.66877820784839","-2.505266029836548","-0.13303363703384719","-0.14416440256631802"
"CO2","County","TX","Hunt County","emissions (tons)","-0.18435954679635813","-0.1879082697217882","-0.24006746126067924","-0.08534623668362684","0.08234974540357598","-3.0975436400856893","-9.43241577303479","-16.35889480688047","-7.773608321668917","-1.2723304275260432","-0.10261636158777776","-0.17533015944263752"
"PM25","County","TX","Hunt County","emissions (pounds)","-0.025322178043467147","-0.022969220852541383","-0.031058425103710263","-0.010275324069714209","0.009937728666491452","-0.39052654242991736","-1.1785584480113585","-2.028730268434572","-0.966408114828198","-0.16041671291584692","-0.013812604760637726","-0.023865765193116673"
"VOCS","County","TX","Hunt County","emissions (pounds)","-0.018331562515362165","-0.016627520004273144","-0.022479726125728128","-0.007436620222026846","0.007192247146546649","-0.28267713417154994","-0.8530797765423301","-1.4684744421215328","-0.6995064970851104","-0.1161163940627894","-0.009998325720533607","-0.01727699487404344"
"NH3","County","TX","Hunt County","emissions (pounds)","-0.010468754238117661","-0.009495836801034496","-0.012839207556631038","-0.004247579946091928","0.004108015874609627","-0.1614436243794124","-0.48721518913930595","-0.8386783746304332","-0.3995096663628317","-0.06631648446505878","-0.005710190700724205","-0.009866589248529678"
"SO2","County","TX","Hunt County","percent","0","0","0","0","0","0","0","0","0","0","0","0"
"NOX","County","TX","Hunt County","percent","0.004321650640332813","-0.2856035574903811","-0.6240420513890261","-0.4782915743861937","0.3445488320230122","-0.7744999471184757","-0.6343475512763559","-0.46000222721883965","-0.6361710665633602","-0.7886740154791759","-0.15615641647460066","-0.15703880178436802"
"CO2","County","TX","Hunt County","percent","-0.23196398864278475","-0.3712335691451052","-0.28836974191518144","-0.16875374223835246","0.08119635768389129","-0.6549157987375804","-0.598858878389034","-0.4589735688192666","-0.528713624312304","-0.6752829119199767","-0.14944985563300028","-0.2383237118747068"
"PM25","County","TX","Hunt County","percent","-0.2522692245620234","-0.36019769673189495","-0.2960509056199796","-0.16046980844410963","0.07744222817610819","-0.6524002027755266","-0.5955734958373171","-0.4556045499430431","-0.5229930646010459","-0.6761885517843017","-0.1591731426322487","-0.2570258577585766"
"VOCS","County","TX","Hunt County","percent","-0.25228792351258356","-0.3602043294363444","-0.29601852834951226","-0.1604379382386628","0.07742644997593089","-0.6523876968536947","-0.5955735947358899","-0.455610987821204","-0.5229830547363318","-0.6761805092542834","-0.15916741401655457","-0.2570409473687515"
"NH3","County","TX","Hunt County","percent","-0.25227679484170995","-0.36020038201122156","-0.2960377977939901","-0.16045690577352834","0.07743584036599878","-0.6523951398701502","-0.5955735358749884","-0.4556071562132313","-0.5229890122508849","-0.6761852958383552","-0.1591708233957477","-0.2570319668043979"
"SO2","County","TX","Jack County","emissions (pounds)","-0.8735234604114339","-0.8972470508688275","-1.381272067498685","-1.2006148120489115","-0.814700322393719","-0.4602800968200427","-0.31948971175233964","-0.3428037264611703","-0.36183278279895603","-0.8583670019306737","-1.0499189151726114","-0.670470037931409"
"NOX","County","TX","Jack County","emissions (pounds)","-11.986895964793803","-12.464045699929557","-15.204738508527953","-20.854758914443664","-11.135398431622889","-13.053712217297289","-12.297547649075568","-15.168731762794778","-10.833711082334048","-17.0800361872316","-15.656622676204279","-8.458671471380512"
"CO2","County","TX","Jack County","emissions (tons)","-85.54706196120242","-81.90534797258442","-130.01416269638867","-109.47649913839996","-91.43522179225693","-89.03636597390869","-92.52514154865639","-103.11485802417155","-89.01081620948389","-92.35791583836544","-98.34406309605401","-60.18670942305471"
"PM25","County","TX","Jack County","emissions (pounds)","-5.113531207152846","-4.96500947243112","-7.7490264544221645","-6.42425714780893","-5.740042947458278","-5.457352347395499","-5.653072934435841","-6.196343317546052","-5.523096039372831","-5.669733253465893","-5.793469224494402","-3.54565692550932"
"VOCS","County","TX","Jack County","emissions (pounds)","-0.5120429333734364","-0.5082826875927822","-0.8018050219529869","-0.6890902813645425","-0.5316010033828888","-0.631703826575631","-0.591182440367902","-0.5853379926359139","-0.5346158742763691","-0.6172967615219704","-0.5755840103914807","-0.34097059371629257"
"NH3","County","TX","Jack County","emissions (pounds)","-2.033331448085846","-1.9242370976171514","-3.0942834997813407","-2.6203058607045477","-2.1553061041204273","-1.8242426283886743","-2.0914241688014954","-2.551710532542529","-2.067756107540845","-1.9756621275382713","-2.416241682922646","-1.5342900428195207"
"SO2","County","TX","Jack County","percent","-0.06071405172941302","-0.08264088444508316","-0.12349901058879775","-0.1178021665885598","-0.048571396147973935","-0.022853027736374317","-0.01417599802250919","-0.014112626842689425","-0.016841984274827363","-0.057302867037028624","-0.08444033147757449","-0.0496202759694644"
"NOX","County","TX","Jack County","percent","-0.03338269078370364","-0.04270222802314343","-0.049567463663142845","-0.07129467005356961","-0.03217228972290269","-0.03320859231240812","-0.027719751398815273","-0.03141648435668127","-0.025644168662199856","-0.04613817591358797","-0.04812341183444478","-0.02442458139450965"
"CO2","County","TX","Jack County","percent","-0.06781874369445745","-0.08681964785721893","-0.13276433278971675","-0.12491880310579351","-0.06352659297510987","-0.04822791450883107","-0.042475247134731386","-0.04195167552605517","-0.04322198001299952","-0.06909470399563694","-0.0914410466191754","-0.051447649431791954"
"PM25","County","TX","Jack County","percent","-0.06928666795439013","-0.0904044245773464","-0.13606151094970306","-0.12655410151594146","-0.06792533061652604","-0.04982183488143671","-0.04354256010525488","-0.04217565031613566","-0.04504333122952012","-0.07236919331788305","-0.09251553562311583","-0.051959010934474636"
"VOCS","County","TX","Jack County","percent","-0.06242501514631391","-0.08202622346754741","-0.12436477119927011","-0.12000921446881016","-0.05700482485758995","-0.05264360341129595","-0.04177271164636357","-0.03694692429727631","-0.039945460935738","-0.07056453042387553","-0.08202995515531754","-0.04474006365329337"
"NH3","County","TX","Jack County","percent","-0.06949928011250094","-0.08835015697014846","-0.13710122521388904","-0.1286359009859895","-0.06459526620705665","-0.04321210728529977","-0.04215933650171411","-0.04542188540725695","-0.04403852558713275","-0.06420003967650413","-0.09663724650672202","-0.05643300365908363"
"SO2","County","TX","Johnson County","emissions (pounds)","-0.16912955970900612","-0.1235243200114553","-0.20792347556601953","-0.18807742521175896","-0.3227741427653541","-0.23825264049463613","-0.14337092002642748","-0.10276866788512962","-0.1655815658444908","-0.22418924629306503","-0.19141112820219064","-0.10538969862938075"
"NOX","County","TX","Johnson County","emissions (pounds)","-9.703157494015613","-8.814046112072901","-13.306574307336632","-11.648894792144347","-15.288474300763482","-13.85229784150215","-11.74178028913957","-10.122541813510907","-11.843915596597071","-15.522770383951865","-10.487239476957257","-4.718315574946246"
"CO2","County","TX","Johnson County","emissions (tons)","-17.495194757546415","-13.26109483489563","-21.558090468428418","-18.81271697168995","-30.91699674380652","-26.91724340611836","-22.08894510143","-20.020823806946282","-22.487158772361","-23.352350102955825","-19.418127157339768","-10.435717014956026"
"PM25","County","TX","Johnson County","emissions (pounds)","-1.905067367591073","-1.4509019325250847","-2.3535171296362023","-2.0363107074060736","-3.3499493014119253","-2.931591612156808","-2.411459895074586","-2.165476367055817","-2.4521982156220474","-2.5128373702864337","-2.1160632899891425","-1.1386828895242616"
"VOCS","County","TX","Johnson County","emissions (pounds)","-0.908742462870805","-0.6920995120588032","-1.1226589616603633","-0.9713472808884944","-1.597970355509915","-1.3984081755261286","-1.1502984311437103","-1.0329610178414441","-1.169731151673659","-1.1986568346706008","-1.0093903231220338","-0.543166877486783"
