"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"VOCS","County","NC","Wayne County","percent","-0.1498508517954362","-0.1531210324179896","-0.2023523327108927","-0.14861385081119174","-0.13994985236121724","-0.2687727849417209","-0.22558588017988937","-0.2670479041102368","-0.20774303592033574","-0.21174746765915384","-0.17031731406956285","-0.08783606030399373"
"NH3","County","NC","Wayne County","percent","-0.0340440506189286","-0.0440490914483179","-0.06997240488220201","-0.0744926780037615","-0.04094747334293885","-0.0855655946549391","-0.07955421153806852","-0.0799887447378667","-0.08385057314624042","-0.03998075885460017","-0.03151920876455295","-0.050647912066090955"
"SO2","County","SC","Aiken County","emissions (pounds)","-0.6558522370293076","-0.4252926256460796","-0.053202126759742896","-0.49364054970578763","-0.284514253395173","-6.307005039865089","-0.282217376616245","-1.3513515852132514","-2.869372774821386","-0.5003816409823685","-0.7316869270335928","-0.5246732404525574"
"NOX","County","SC","Aiken County","emissions (pounds)","-33.71529205830302","-32.10935081790376","-18.780865055014146","-33.35638631897018","-27.496953900485096","-37.840066984856094","-31.30336558788258","-30.518949901830638","-37.289137752093666","-36.915990784928","-43.295592473219585","-25.555988083826378"
"CO2","County","SC","Aiken County","emissions (tons)","-64.1291008083499","-44.9333199768007","-18.950228040266666","-57.92431993583887","-62.23534015065525","-69.93579525221139","-73.84833008682472","-66.04501688781602","-78.60079835404758","-50.84434436575248","-74.1160684847855","-59.63786743329547"
"PM25","County","SC","Aiken County","emissions (pounds)","-13.925624268636966","-9.338701657849015","-3.7179760426552093","-12.297900955030855","-13.353299469992635","-14.50893742615699","-15.512381282504066","-13.719101535549271","-16.717960771471553","-10.718996862311542","-16.399056324387857","-13.177145612402455"
"VOCS","County","SC","Aiken County","emissions (pounds)","-4.551679238436009","-3.3184151346017643","-1.433580501783581","-4.2096346560965685","-4.452696312001535","-5.047389852376909","-5.199845552284387","-4.631623594917983","-5.629680004502006","-3.657259132699437","-5.372501495270626","-4.453738144416093"
"NH3","County","SC","Aiken County","emissions (pounds)","-13.115753963158568","-8.492651675098386","-3.279669250969164","-11.312957652613477","-12.451577277795877","-13.292395146567287","-14.508772177719948","-12.821370457517332","-15.554279924610455","-9.979822302884713","-15.403646400633079","-12.122844049714331"
"SO2","County","SC","Aiken County","percent","-0.08635780586841184","-0.07136927375935567","-0.008016750565133375","-0.0791884103771396","-0.01247648237414693","-0.2317198498660994","-0.007403779127521494","-0.03811347961748813","-0.08992694739072894","-0.07108809676390984","-0.10100970560574649","-0.07523350629568838"
"NOX","County","SC","Aiken County","percent","-0.09915465956213576","-0.12200111929371381","-0.06541060021509058","-0.12789160659005122","-0.08661412220459244","-0.11128631111685247","-0.06958359818204161","-0.06902460819525416","-0.09844153346667246","-0.12076568281430317","-0.1325301931339605","-0.08368305468392806"
"CO2","County","SC","Aiken County","percent","-0.09426625832629222","-0.0846187785152979","-0.03221457363084616","-0.10687511301934079","-0.0911456131870586","-0.09671770957098509","-0.07802433450559476","-0.07112973675175607","-0.09856166585190454","-0.08135673124744074","-0.11380735762147595","-0.09676431231921812"
"PM25","County","SC","Aiken County","percent","-0.09273011950786557","-0.07932670292392142","-0.028458299701523134","-0.10187111347440307","-0.08885831179357923","-0.09145158317930181","-0.0753399996882649","-0.06791220023886721","-0.0959749064391308","-0.07742521432587753","-0.11394010365111565","-0.09650232378301585"
"VOCS","County","SC","Aiken County","percent","-0.09293244159219154","-0.08696246830783802","-0.0339275479255962","-0.10830666893754792","-0.09085056053751514","-0.09716080647184357","-0.07655735180043169","-0.06951576718656136","-0.09824481131418339","-0.08141838448664941","-0.11460761581061725","-0.10049577083059277"
"NH3","County","SC","Aiken County","percent","-0.0929538988294518","-0.07658300720004635","-0.026627504869480942","-0.09921715895057237","-0.08817709451289972","-0.08930897694359075","-0.07529629361276105","-0.06781539697989733","-0.0953528684835839","-0.07655203093165074","-0.11383703403018754","-0.09430718087768702"
"SO2","County","SC","Anderson County","emissions (pounds)","-1.587562588115361","-1.1667396972484312","-1.2494928011024058","-1.908183567522883","-2.034757033807182","-2.658238710085243","-2.285528107709979","-1.636459679130894","-2.443922910487345","-1.8472757873951196","-1.8312841862771165","-1.9203602156339912"
"NOX","County","SC","Anderson County","emissions (pounds)","-28.039361644769087","-15.894226309479563","-26.999274631089065","-37.764977852784796","-51.59458364278544","-73.68778987629048","-80.32166339283867","-65.9980523033737","-68.9177501060185","-20.86384753533639","-59.788238892288064","-15.856486030083033"
"CO2","County","SC","Anderson County","emissions (tons)","-112.86613892484456","-92.79965046379948","-87.97857108688913","-116.78555338800652","-177.72109490406","-237.22638473339612","-204.58740487199975","-147.9925139566767","-211.9202671176754","-140.8575734444894","-157.79662949376507","-111.46197082480649"
"PM25","County","SC","Anderson County","emissions (pounds)","-19.851995847042417","-16.846202641776472","-17.88024853465322","-25.852355348979472","-34.23619728612539","-51.68023227233789","-59.253562538244296","-45.878233529103454","-49.38897246058332","-24.560279562239884","-31.150851793281618","-21.6728811005014"
"VOCS","County","SC","Anderson County","emissions (pounds)","-4.657426651698188","-3.6669043332403817","-4.436911782788229","-7.255725963306759","-8.110807483619283","-13.604457413835917","-18.05977190056001","-14.148381051196338","-13.74632085605117","-5.505216960882535","-7.924009745092917","-5.403661112344707"
"NH3","County","SC","Anderson County","emissions (pounds)","-9.616121819533873","-1.8692893009065301","-8.097680799219233","-14.635485403581697","-7.844676323125896","-18.499383084963483","-23.155680835290696","-14.74601119352883","-20.871497414693295","-10.861516977231076","-13.197841033543227","-8.613111109138117"
"SO2","County","SC","Anderson County","percent","-0.03533461999938117","-0.030730589003837468","-0.03053310674776252","-0.04948124588601302","-0.04897937416717304","-0.06327289263673937","-0.046589915601468676","-0.033747000492189254","-0.0553595884321601","-0.04415033579108331","-0.042434085571729","-0.044527707665447454"
"NOX","County","SC","Anderson County","percent","-0.022838596895596412","-0.014848777510049718","-0.023162516111809247","-0.03384525909571083","-0.0585091558931485","-0.08182887434920527","-0.07300849200407958","-0.06088796666500238","-0.07184472822466374","-0.01754313770734563","-0.05035235450374522","-0.013222973560937271"
"CO2","County","SC","Anderson County","percent","-0.027092626291019797","-0.026332052355240828","-0.02307743465688946","-0.032150497501949066","-0.044602306239409646","-0.05883549018161727","-0.04365498196042197","-0.03191335114116006","-0.050050396536768196","-0.03606192102660887","-0.03951675511212494","-0.027703979302216523"
"PM25","County","SC","Anderson County","percent","-0.025905019272711483","-0.02594597812260043","-0.025354963863259417","-0.03860522342077224","-0.047045104881140117","-0.07012175110083847","-0.06735418080935757","-0.05284728250765175","-0.06349444569267426","-0.03386046559856386","-0.042345520081191676","-0.02943197680454046"
"VOCS","County","SC","Anderson County","percent","-0.02366375068005259","-0.021857581018706954","-0.024249358830236024","-0.04181421340529242","-0.043771091885752754","-0.072770031066845","-0.08024738528691833","-0.06379042813956178","-0.06973982941417552","-0.029244716142266612","-0.04186491667155478","-0.02858573493452445"
"NH3","County","SC","Anderson County","percent","-0.017622997691022203","-0.003929502654484556","-0.015596931437614184","-0.029536761363590087","-0.015466688173195527","-0.0369498295670426","-0.041565481792624495","-0.02670030256182381","-0.04066445824870298","-0.020644308862074825","-0.025108314501541138","-0.016135072845061858"
"SO2","County","SC","Berkeley County","emissions (pounds)","-769.0834758870769","-738.0982014222536","-683.7749384707422","-810.4246607548557","-1078.6577395516215","-1128.8162928974489","-896.8314690126572","-973.1565525759943","-1056.6316057145596","-1003.7994556259364","-805.4350452052895","-541.9211409767158"
"NOX","County","SC","Berkeley County","emissions (pounds)","-502.5941828917712","-420.2669246994192","-205.30629830202088","-498.08159053709824","-617.9738537124358","-602.7627248958452","-383.4638229981065","-405.1028289995156","-572.9130056297872","-455.70079775329214","-531.9247888844693","-369.71804935182445"
"CO2","County","SC","Berkeley County","emissions (tons)","-725.5416994218249","-638.2112270457437","-564.0156290520681","-786.3152964038309","-867.5223989974475","-804.2336101314286","-574.8165758028626","-635.8471658371855","-753.3688025171869","-801.3590332651511","-784.7394050823059","-541.3384581019636"
"PM25","County","SC","Berkeley County","emissions (pounds)","-95.70684792645625","-78.86096616637951","-72.48232025981997","-85.86888805653871","-99.35916560798069","-93.2432215015142","-59.90709362711641","-68.58499270144966","-80.5941043022467","-103.6764559110452","-97.02901904111786","-67.75331355474191"
"VOCS","County","SC","Berkeley County","emissions (pounds)","-4.548236677714158","-2.857395162845023","-0.7074583751809769","-3.7275616841016017","-4.018650382306987","-4.979423276237867","-3.5224887668009615","-3.1422615967221645","-5.3294618414638535","-3.074609234105992","-3.9200584176905977","-1.8696620119117142"
"NH3","County","SC","Berkeley County","emissions (pounds)","-79.12627831456484","-71.93590338242939","-72.37641918085865","-86.18826696270844","-95.0095676187484","-81.01184563910647","-55.28587659173354","-64.13737564116309","-71.17107844004931","-93.10571873551817","-86.07376806883258","-65.27207496993651"
"SO2","County","SC","Berkeley County","percent","-0.11386430897656573","-0.15261889473007137","-0.134269136557322","-0.1884113164769863","-0.16471810663698772","-0.14896932890659237","-0.08230446350603143","-0.0918594071703145","-0.11959147724113603","-0.1830882459875863","-0.1265126581362737","-0.09518536049561693"
"NOX","County","SC","Berkeley County","percent","-0.055937058764012344","-0.05859510057391625","-0.02632737008605232","-0.06795529267431506","-0.06819018702409023","-0.0637543548087563","-0.03362367779337591","-0.03600402364737651","-0.05627504546967191","-0.05602800439435837","-0.06262346859546489","-0.044151770135592905"
"CO2","County","SC","Berkeley County","percent","-0.07442211259598154","-0.08300809314206248","-0.06831418741014693","-0.10504238411955875","-0.08859223731865293","-0.07712568127685233","-0.044279500834901724","-0.0497807749516564","-0.06615298806250061","-0.09331413544678115","-0.08470649875223218","-0.06090478387522188"
"PM25","County","SC","Berkeley County","percent","-0.11302780952184104","-0.12518987306820115","-0.10809825154662371","-0.14602571531458464","-0.11941906669465786","-0.10206443693024986","-0.05029503406098398","-0.05870505330011332","-0.07883764498129912","-0.14624740778582282","-0.12152208121421049","-0.09121158847873212"
"VOCS","County","SC","Berkeley County","percent","-0.06149949747032839","-0.04863224727069285","-0.01104338458923369","-0.06100026109594058","-0.054073895465424335","-0.06445477617897602","-0.0374396218909506","-0.03387502302879276","-0.06386867871783196","-0.04598682237103631","-0.05637934808610006","-0.02699482819252422"
"NH3","County","SC","Berkeley County","percent","-0.08627183170276949","-0.10041429329878113","-0.09471937138988944","-0.127456469507589","-0.10443826680539436","-0.08276215804679983","-0.04497644394998602","-0.05302407146923233","-0.0662528783750689","-0.11716831983214401","-0.09850246054610917","-0.0791952875542151"
"SO2","County","SC","Calhoun County","emissions (pounds)","-1.6503195375121322","-0.47036371030367263","-1.940787012376859","-1.2634671941973465","-0.8162419330242301","-0.39623637405725276","-0.08378732500887054","-0.24337377617757738","-0.14781870711135525","-2.157757691575398","-0.779829220740794","-0.7846636293913889"
"NOX","County","SC","Calhoun County","emissions (pounds)","-291.57111028407235","-827.7833873926429","-982.6424128786894","-989.1521809195401","-17.826686654043442","-7.194460506256291","-1.2657415347130154","-4.989779914965766","-0.9620560042603756","-717.1081937922863","-419.5585227550473","-796.2416644836776"
"CO2","County","SC","Calhoun County","emissions (tons)","-83.73469340256997","-108.91610323323403","-139.00389173235453","-137.1038400180114","-88.46792657248443","-48.34281196532538","-2.271881863969611","-21.668290247471305","-14.795553229851066","-131.55812504094501","-65.19360349632916","-81.44023284807918"
"PM25","County","SC","Calhoun County","emissions (pounds)","-11.486149800512067","-15.079609002978032","-19.397998693046247","-19.37619575397548","-12.422214553476806","-6.793013732913096","-0.30311065605201293","-2.977590839367622","-2.094265859697771","-18.29352845044741","-8.989727091604436","-11.28892408894535"
"VOCS","County","SC","Calhoun County","emissions (pounds)","-0.3476910432763134","-0.45546485773280665","-0.5936829880864707","-0.5908439422381662","-0.37343679279985054","-0.2053219623043674","-0.008775702389925755","-0.08952411564246177","-0.06324080158606193","-0.5476754825917851","-0.28077413092944425","-0.3575928545182592"
"NH3","County","SC","Calhoun County","emissions (pounds)","-3.2574973713353756","-4.27625264893959","-5.503634454797066","-5.49667316191335","-3.5220429861537923","-1.9264045174613784","-0.08582019213281455","-0.8442339276070925","-0.5938835763472525","-5.185915062322238","-2.552594811400013","-3.2072300507252294"
"SO2","County","SC","Calhoun County","percent","-0.09587861868134741","-0.028736818128973874","-0.11102989264303247","-0.08085212592938455","-0.0657717251597022","-0.031363158831264525","-0.006025566723644481","-0.01759527651924128","-0.011299175909402645","-0.12650707736070352","-0.04491387951384882","-0.04669018784730413"
"NOX","County","SC","Calhoun County","percent","-0.03517585801315369","-0.11124037829443015","-0.12496366991508663","-0.14769723400180326","-0.07556514063552797","-0.030027691669708177","-0.004835004344069607","-0.019148722931810237","-0.003886841634509223","-0.09259053066954856","-0.0512896847042505","-0.10331751128472469"
"CO2","County","SC","Calhoun County","percent","-0.06732433936621253","-0.10126225752982647","-0.12137510730976415","-0.1378634904445165","-0.07504557057155714","-0.0397863796137456","-0.0016736362950605331","-0.0160704324052328","-0.011633958972803522","-0.11464249097219348","-0.05358940950997","-0.07072613118270209"
"PM25","County","SC","Calhoun County","percent","-0.06589406427244981","-0.1000317246691983","-0.12082821948897841","-0.13891931458642717","-0.07513695150460604","-0.039867942096085095","-0.0015923896875654946","-0.01574743788539926","-0.01174265588157942","-0.11369812560776305","-0.052738420518028864","-0.06994033158597843"
"VOCS","County","SC","Calhoun County","percent","-0.06766481097905246","-0.10246084315607629","-0.12561690133331163","-0.14455033868410677","-0.07668830690146496","-0.04086105690303609","-0.0015626875339318932","-0.016047917968620234","-0.012018877509647908","-0.11565652256854952","-0.055820233265476346","-0.07532698525905224"
"NH3","County","SC","Calhoun County","percent","-0.06595983831068124","-0.100121982243255","-0.12100586378756346","-0.13912729642715171","-0.0751945303273562","-0.03990484625821758","-0.0015912855371800164","-0.015758608164271427","-0.011752924397802251","-0.11377075812145859","-0.05285300648444838","-0.07013997948665265"
"SO2","County","SC","Charleston County","emissions (pounds)","-0.042932448394226164","-0.022975304749477843","-0.0390106946125055","0.00874119079390212","-0.0289291223051249","-0.05565877565484989","-0.1344496043870258","-0.12632296155764067","-0.0664801871256877","-0.07397367595585713","-0.045707445582131356","0.006720819674371548"
"NOX","County","SC","Charleston County","emissions (pounds)","-8.883682073868158","-2.3433519531374714","-6.703501001066911","1.5325807266266338","-6.497543865144735","-11.41904780512823","-27.889063129196074","-26.281036557450534","-14.507589641887535","-12.40742981132712","-7.952807800083747","0.7343126921198291"
"CO2","County","SC","Charleston County","emissions (tons)","-3.181785392030122","-0.752428233505384","-2.0448275589990317","0.6489912301163372","-2.6285332153764784","-4.564445374100728","-10.088107567870793","-9.667487183093272","-5.414907103739097","-3.7050545361510103","-2.785916427075904","-0.31194225061562975"
"PM25","County","SC","Charleston County","emissions (pounds)","-0.32468142818060386","-0.08331900877566767","-0.23458081468189462","0.049428196137572655","-0.28310873113716895","-0.530484857302298","-1.1644686343656758","-1.1113039522367387","-0.6373373057521832","-0.47938358629700417","-0.30788474559375345","0.014388132956824506"
"VOCS","County","SC","Charleston County","emissions (pounds)","-0.12773005727048314","-0.03277779644578338","-0.09228436951806174","0.019445110731481918","-0.11137530915936367","-0.20869336932523197","-0.4581033359088451","-0.4371882871759283","-0.2507292487300745","-0.18859006896506258","-0.12112222250517846","0.005660308496462818"
"NH3","County","SC","Charleston County","emissions (pounds)","-0.2801478514372917","-0.07189090371807794","-0.20240551358228487","0.04264858333891297","-0.24427730035451845","-0.4577231097757277","-1.0047491407552513","-0.9588765709744393","-0.5499195868634672","-0.41363093191986877","-0.2656550159081661","0.012414644584421097"
"SO2","County","SC","Charleston County","percent","-0.6488647408746485","-0.5622171667106517","-1.0439345561476905","0.28684997825860736","-0.6032316078418181","-1.1355638434017903","-0.6392119783575821","-0.5918571538560364","-0.7480150833551711","-1.0640908465722774","-0.7058384813199519","0.1447929122018659"
"NOX","County","SC","Charleston County","percent","-0.6934879071832234","-0.3010091497721667","-0.9396909535300773","0.2576167049677784","-0.5665788801729159","-0.9516406410959098","-0.5956717667247078","-0.5584840367565539","-0.6971692970783738","-0.9585251932998218","-0.6455133762358216","0.0815505305024149"
"CO2","County","SC","Charleston County","percent","-0.6667854180129023","-0.2657791193499689","-0.780267591651071","0.2966238028009428","-0.5631929064686441","-0.9118215631514455","-0.5581280365211215","-0.5349170871433683","-0.6451974512111628","-0.784715319296085","-0.6129446303461245","-0.0919538219317525"
"PM25","County","SC","Charleston County","percent","-0.6334695809042015","-0.28157430433799296","-0.8594321825315092","0.22142025405822505","-0.5531830102339927","-0.9800525307568435","-0.5639003573194061","-0.5365194839196545","-0.6803577756685913","-0.9138698619796283","-0.6293199672125572","0.04132399209688837"
"VOCS","County","SC","Charleston County","percent","-0.6334695809042556","-0.2815743043378627","-0.859432182531465","0.22142025405819857","-0.5531830102339499","-0.9800525307568121","-0.5639003573193538","-0.5365194839196981","-0.6803577756685543","-0.9138698619798432","-0.629319967212483","0.041323992096528435"
"NH3","County","SC","Charleston County","percent","-0.6334695809042249","-0.2815743043379033","-0.8594321825313161","0.22142025405816526","-0.5531830102339552","-0.9800525307568392","-0.5639003573194059","-0.5365194839196891","-0.6803577756686615","-0.9138698619797181","-0.629319967212561","0.04132399209664359"
"SO2","County","SC","Cherokee County","emissions (pounds)","-1.7338229188630976","-5.157577915159322","-4.110769181576643","-4.386721255014436","-0.8977307504571002","-1.1357380818300271","-2.2642186930223716","-2.008433785198349","-1.2282399881916604","-5.999736386134828","-2.478071917175839","-1.2375059841328948"
"NOX","County","SC","Cherokee County","emissions (pounds)","-51.538962998507486","-52.92202892876958","-45.288430538252214","-56.595680928294314","-68.82676955289935","-71.88047873981122","-136.75162376554363","-124.87077095245331","-79.09157435942325","-71.1319047525867","-45.32678020586536","-30.767630399466725"
"CO2","County","SC","Cherokee County","emissions (tons)","-78.32558170754783","-81.5400307328564","-74.71540038353123","-101.88878313427267","-111.36083606516331","-120.26966549432109","-231.26932098864927","-206.11740885170002","-132.0886751234284","-104.27754525742057","-72.3093423015016","-54.07708076843119"
"PM25","County","SC","Cherokee County","emissions (pounds)","-30.129811903536392","-33.550533064179945","-24.415696658842535","-31.59966990202338","-41.66489092282245","-40.714027962440014","-95.93018387689881","-87.71907169214683","-45.693821853230475","-42.71518927551915","-27.99326135850788","-13.396682596769097"
"VOCS","County","SC","Cherokee County","emissions (pounds)","-9.488238369101964","-10.600623596019886","-7.714862198637093","-9.980714642575549","-13.087448034686531","-12.664538658346828","-30.173820596641235","-27.63645314590758","-14.245389053313374","-13.474470311395635","-8.836603578392442","-4.24760659765434"
"NH3","County","SC","Cherokee County","emissions (pounds)","-10.28722655675756","-10.157021327348048","-10.339784074163617","-14.887933244104715","-13.869138911549271","-14.15951676518489","-25.691310672737018","-22.747141965155606","-15.405651755620056","-13.032413918972452","-9.639503004996186","-8.531030705956255"
"SO2","County","SC","Cherokee County","percent","-0.113213058146661","-0.5403127055039516","-0.4788251632586975","-0.7170021042323625","-0.4079018040522387","-0.39100911169619385","-0.3551823394865432","-0.32868501437073183","-0.3106708445914835","-0.5132476864056066","-0.1630315629505162","-0.10816668519220807"
"NOX","County","SC","Cherokee County","percent","-0.19799973544404004","-0.33934440844483266","-0.2826632017232946","-0.4929740093966879","-0.2749517422292945","-0.23793894012443498","-0.25550573993268505","-0.24125542108913572","-0.2104430295291827","-0.36108384746822","-0.18296771391701433","-0.15876349230280568"
"CO2","County","SC","Cherokee County","percent","-0.1768598140386982","-0.2872277642420842","-0.25675837786228856","-0.4751166698008038","-0.2535774669764554","-0.2300837697814207","-0.25476513029130904","-0.23451954778223807","-0.20505816430670723","-0.3063131706886884","-0.16956215625997506","-0.15721195990565082"
"PM25","County","SC","Cherokee County","percent","-0.2315434146716529","-0.48073977358104303","-0.3435081297035179","-0.6623710733147482","-0.31142129738243307","-0.2443126522903001","-0.303728947499988","-0.2852603299433794","-0.2150054814814562","-0.48362295776381187","-0.22475413920947576","-0.14041682384100995"
"VOCS","County","SC","Cherokee County","percent","-0.23099320142272814","-0.4799258449195217","-0.34308834346851635","-0.6604997657099227","-0.3100561925196726","-0.2410994800783315","-0.3037648241970652","-0.2856354331676305","-0.21288516843148217","-0.4835495806535731","-0.224715060390061","-0.1408242477059769"
"NH3","County","SC","Cherokee County","percent","-0.1593844677389706","-0.228957417857921","-0.2270941464193638","-0.43171427094187376","-0.21940743363430726","-0.19299788538789198","-0.21641043229335094","-0.19722486906697956","-0.17499322772937206","-0.25478582605755207","-0.1545655406686693","-0.16449005030282285"
"SO2","County","SC","Darlington County","emissions (pounds)","-0.002984374954158042","-0.07734981761570126","-0.026373796979566322","-0.02930779314499965","0.013822843620221903","-0.11918536679014125","-0.25442912954365227","-0.3257483645097068","-0.045889207979051605","-0.04161352595043866","-0.019724229461651532","-0.02338827869611748"
"NOX","County","SC","Darlington County","emissions (pounds)","0.41092039924456003","-13.320674090046168","-4.495505821431152","-3.4788898861277175","1.9455658541232879","-13.118136387895902","-28.783698144494338","-36.95610323902929","-5.316434781959288","-4.776119246645749","-3.9386795673817687","-3.0639034197340607"
"CO2","County","SC","Darlington County","emissions (tons)","0.22921367800427106","-8.605905358735072","-2.8614800350530913","-1.9617135234503849","1.4079931800542909","-9.307124501959606","-19.875422042853643","-25.483219760217708","-3.961371216342968","-3.5144240918027663","-2.281634261356203","-1.7321934691201477"
"PM25","County","SC","Darlington County","emissions (pounds)","0.011599829580489995","-0.9854708431584527","-0.35559312710296354","-0.25323654304621357","0.1586690676006981","-1.057601362757083","-2.3245171329130017","-2.9902834746409894","-0.43160927936324356","-0.3960818564558224","-0.2657452267676774","-0.19582283302739256"
"VOCS","County","SC","Darlington County","emissions (pounds)","-0.010337922755560669","-0.28145890621737024","-0.11036659120078696","-0.07134102901235906","0.047137988749589965","-0.3223393081417214","-0.6687312350053247","-0.8520807256122112","-0.1443305122821954","-0.12778465151519924","-0.08018952461143414","-0.05858642984851059"
"NH3","County","SC","Darlington County","emissions (pounds)","-0.007969019885393891","-0.9374073094053301","-0.3505088934028322","-0.23951377078566338","0.15346504661741278","-1.0342501533468749","-2.2178680992157638","-2.8416987737919044","-0.4398747293516294","-0.39717228256422743","-0.2587568307910715","-0.18997191913648237"
"SO2","County","SC","Darlington County","percent","-0.021764111490210687","-0.8180605545392621","-0.29056714740853223","-0.36568613044309123","0.10096944119990148","-0.7540003230368904","-0.6591885260913593","-0.8285320937255526","-0.21088765693382203","-0.32790825463296625","-0.14068553614048593","-0.20213668633782314"
"NOX","County","SC","Darlington County","percent","0.02103696821408634","-0.8986261133709376","-0.30189726918645576","-0.26488727018349706","0.11478834563966145","-0.6730519662970297","-0.632142338345389","-0.7995698253701056","-0.20150409795215543","-0.25514053804303993","-0.19432522482618605","-0.1796138028196506"
"CO2","County","SC","Darlington County","percent","0.018219793047056218","-0.9379421465732116","-0.3172266272254865","-0.24481407254503645","0.11922861494553717","-0.683313593617779","-0.6211744086755402","-0.7861718246306427","-0.21349460960036118","-0.29675404209454986","-0.17575797750489677","-0.1597314405121832"
"PM25","County","SC","Darlington County","percent","0.008167650888171722","-0.9448322116449186","-0.35034430542263106","-0.2859131216506049","0.11591166872320989","-0.673134556029481","-0.6333020851269037","-0.8025305423859695","-0.2029618031772244","-0.2981854401697438","-0.1810541710821351","-0.16118140859010002"
"VOCS","County","SC","Darlington County","percent","-0.02577062257173229","-0.9881525782124154","-0.40296890438246596","-0.3014735062989468","0.11892527737371884","-0.6992487472372683","-0.6110633004934819","-0.7705546987778366","-0.22788707051248666","-0.34373502267352596","-0.194262618063585","-0.17444168243976413"
"NH3","County","SC","Darlington County","percent","-0.00592615374689356","-0.9624683442346843","-0.37161653480492285","-0.2921658805162666","0.11718135047685509","-0.6842209693066068","-0.623773470388137","-0.7888662625123425","-0.21363472302430692","-0.3169994336476381","-0.18652544614276595","-0.16661886965297407"
"SO2","County","SC","Georgetown County","emissions (pounds)","-154.18634811142692","-96.34370271110674","-72.90231029785355","-80.42331066261977","-236.85589045078086","-220.63211844008765","-235.80628563163918","-206.02276269166032","-304.1421155548305","-158.6860112207214","-132.52703734545503","-130.91355750453658"
"NOX","County","SC","Georgetown County","emissions (pounds)","-214.24269508301222","-216.25966569937736","-110.0387850962943","-153.1124939470683","-250.5881481783581","-227.52112415600277","-300.4490715872962","-282.07688026252436","-271.4525398838159","-188.97492710707593","-188.97990006231703","-219.38172610472247"
"CO2","County","SC","Georgetown County","emissions (tons)","-133.3316774389823","-112.03840625502926","-53.576796910776466","-59.248655423827586","-251.48649485256465","-280.08911890043237","-350.5088164470508","-320.77946125669405","-340.08691118758","-116.32262591450854","-103.75610064549255","-103.49030978138035"
"PM25","County","SC","Georgetown County","emissions (pounds)","-4.096034252086383","-3.198753038214363","-1.4827592335921054","-1.6928698432451483","-7.646560338884683","-8.440576310075812","-11.238668015676922","-10.365337084773273","-10.280937358801111","-3.445987854912346","-3.102433646777854","-3.1621734545415165"
"VOCS","County","SC","Georgetown County","emissions (pounds)","-3.3675643904507524","-2.7582028194694885","-1.3649603383455542","-1.5439941273175464","-6.357341471745713","-7.097295511278844","-8.885117148759491","-8.109953433960072","-8.595965624980636","-2.9967868758794793","-2.650812161865133","-2.6420648201763015"
"NH3","County","SC","Georgetown County","emissions (pounds)","-16.726974186789448","-13.826100445381599","-6.727986074350156","-7.4978071413224825","-31.376031634377796","-35.070868778042495","-43.76654637559841","-39.9895546205953","-42.55301404547572","-14.758213743609303","-13.067972470681525","-13.004389539657495"
"SO2","County","SC","Georgetown County","percent","-0.22072633393556734","-0.30178309575643414","-0.21393261371452774","-0.3541976719936215","-0.33727297820528074","-0.2553295991969431","-0.15248134298940896","-0.14208883097942962","-0.2757098009746967","-0.32156994892277113","-0.21427071541773443","-0.2977756971110115"
"NOX","County","SC","Georgetown County","percent","-0.1937667648297908","-0.3598888926903303","-0.17307719900544183","-0.32104578865752803","-0.2892446356401474","-0.218291277731606","-0.171005339514482","-0.16770154899687018","-0.21190127031786044","-0.24150899609205176","-0.18789117006625936","-0.27422308577806737"
"CO2","County","SC","Georgetown County","percent","-0.2020082393940217","-0.32333603158416935","-0.14080611267482676","-0.19819519692510948","-0.3198304133012529","-0.2869047613165035","-0.19422199881681176","-0.18710435742912795","-0.2716611172915206","-0.22990638944711733","-0.17423604211272695","-0.22661286570748665"
"PM25","County","SC","Georgetown County","percent","-0.20598510302865572","-0.3064772438637973","-0.12886723289981383","-0.18464930537226137","-0.32280080313655485","-0.28807348946130296","-0.20562972275628844","-0.1993016421292694","-0.2733527162279212","-0.22473183445237918","-0.17304655856934228","-0.2283804701989981"
"VOCS","County","SC","Georgetown County","percent","-0.20358280017287494","-0.31903065587082463","-0.14409185468331756","-0.20835965373235651","-0.32271678328316855","-0.2896110257984144","-0.19553124437617386","-0.18781348795608807","-0.27309453843206816","-0.23705179256944936","-0.1776233542384829","-0.2313369930798192"
"NH3","County","SC","Georgetown County","percent","-0.20311250465278488","-0.3194848511260307","-0.14168203730156068","-0.2009631938901662","-0.32004843826505036","-0.288009835586118","-0.19430163666589764","-0.18684339124777793","-0.27240374085067787","-0.23364954858475184","-0.17574949816936355","-0.2280347537061846"
"SO2","County","SC","Jasper County","emissions (pounds)","-0.10170086514381182","-0.6934347733199502","-0.7414266174807835","-0.7110137203794693","-0.4542922738669404","-0.23852544927012787","-0.2033959091545512","-0.1576821013945846","-0.13339660431734046","-0.6800388003925946","-0.31846087067265216","-0.6338594347944309"
"NOX","County","SC","Jasper County","emissions (pounds)","-1.5096218141552527","-7.423507644925849","0.9539257329961401","2.745138678139483","-13.879191136333247","-8.274360381721635","-10.144588637493143","-9.196909114729351","-5.884372947122756","-7.650439297976845","5.453632654331159","6.5428228349774145"
