"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"NOX","County","KY","Muhlenberg County","emissions (pounds)","-868.7884641486453","-1238.6506121919374","-464.5367681583739","-606.6260500274366","-1173.5117638435913","-821.7162077738903","-806.6948741255328","-761.3611590745859","-1148.085444520926","-1105.8293432412902","-961.8753778057871","-678.8192648246768"
"CO2","County","KY","Muhlenberg County","emissions (tons)","-506.7881578897359","-560.2148013550905","-415.4866070643766","-648.1658933042199","-677.3091757441289","-624.8364100283943","-512.4692035544431","-622.4408922679722","-677.7950403519208","-818.3584657153115","-544.6501068521757","-509.694621485949"
"PM25","County","KY","Muhlenberg County","emissions (pounds)","-42.20499875171663","-42.74140781185997","-42.981209512465284","-56.333908518095996","-51.21977384378988","-51.03489200682816","-40.37313021393493","-46.24821021059324","-45.53221306189516","-64.4001124551578","-41.88507023135753","-42.79687368554005"
"VOCS","County","KY","Muhlenberg County","emissions (pounds)","-17.060874430342665","-20.224674176091867","-11.830969136502972","-21.13192898768466","-24.521738530995208","-21.526056609191073","-19.04698700942754","-23.50334764065701","-27.73267964171464","-29.384365430189064","-20.459892031571144","-17.55558581472178"
"NH3","County","KY","Muhlenberg County","emissions (pounds)","-10.548697061774874","-8.6099207270654","-14.631478323675765","-15.225930686790889","-10.119654341870046","-12.120531036807733","-8.175572470136103","-8.183537172437354","-4.8331983179814415","-13.73853406093258","-7.992262279276474","-10.516643465680318"
"SO2","County","KY","Muhlenberg County","percent","-0.15535070560899344","-0.2592159380219884","-0.1218532424659139","-0.3471387631335281","-0.22014820942336388","-0.16476418543749732","-0.10964109914325593","-0.12971806221167886","-0.14610727528276302","-0.28876658894158613","-0.19998069791661918","-0.20722218099298437"
"NOX","County","KY","Muhlenberg County","percent","-0.14233152197315","-0.2717588076693844","-0.0898939851940939","-0.15671136135907135","-0.14815986790567723","-0.09922170163646629","-0.07548633362653824","-0.07001102628344487","-0.10050357017032154","-0.1929680796964909","-0.17170950327397264","-0.1436493650946496"
"CO2","County","KY","Muhlenberg County","percent","-0.11102462679145671","-0.15923521186577522","-0.10489114783527413","-0.21202294039651057","-0.14264338782872713","-0.125577402844626","-0.08073259352820367","-0.09533688886355239","-0.09902682545642669","-0.18793908462007","-0.12971792713329972","-0.1413083917664526"
"PM25","County","KY","Muhlenberg County","percent","-0.09426806703074127","-0.11989332673277187","-0.10711992976622947","-0.17349596939323686","-0.11224672567481113","-0.10849694727462116","-0.06933166133316918","-0.07766504316844264","-0.07389369271841945","-0.14857138106623538","-0.10081676614848241","-0.11601511263498901"
"VOCS","County","KY","Muhlenberg County","percent","-0.1212686043910065","-0.19228215525089967","-0.09978729601840133","-0.24253221338875383","-0.1642468884512252","-0.13560613354487194","-0.09181843306269838","-0.10961668352305597","-0.12203358432244978","-0.22184632084512773","-0.1593239620518322","-0.16430025792747013"
"NH3","County","KY","Muhlenberg County","percent","-0.07523370723756113","-0.0739338915534664","-0.11173476841066494","-0.13574879505172519","-0.07292899112213905","-0.08680180309095138","-0.049494546617639176","-0.04891165481503373","-0.02854062193304012","-0.09927471485360817","-0.06072595299065383","-0.08627187736643654"
"SO2","County","MS","Benton County","emissions (pounds)","-1.5438299429979452","-1.901314022092265","-2.1785776740565552","-2.5390892990920975","-2.2238687833560107","-1.3140888639143213","-1.4783389904641808","-1.2708035140890388","-1.066776752071064","-2.669129276511512","-1.5813744528850293","-1.415055538532215"
"NOX","County","MS","Benton County","emissions (pounds)","-48.8816937495576","-48.09657269469608","-62.204013700116775","-73.10282222091337","-43.158051854486985","-30.51833586727298","-42.13035793029849","-36.507913880785054","-28.535983628862596","-77.96940577706846","-33.09999700296612","-51.13957661364111"
"CO2","County","MS","Benton County","emissions (tons)","-197.952573900664","-222.0478991799464","-252.89374565306935","-290.29467576229945","-290.7740421806666","-201.91564127305173","-258.72687556946767","-236.39749359770212","-190.84223373042187","-295.48936322226655","-185.14320293550554","-162.6703493753157"
"PM25","County","MS","Benton County","emissions (pounds)","-21.372892923023755","-23.65698153874291","-27.210156843160803","-31.06198341541858","-31.268656300744624","-21.716700506465713","-27.742922364115657","-25.40720048232106","-20.485699735098024","-31.640257449902492","-19.844160190003095","-17.558378428646392"
"VOCS","County","MS","Benton County","emissions (pounds)","-6.8530228030758735","-7.585394837109561","-8.724688017171502","-9.959740818371756","-10.026008793804067","-6.96326146404499","-8.895514417022241","-8.146586477465462","-6.568552173996977","-10.145159015733952","-6.362848515081168","-5.62993348652617"
"NH3","County","MS","Benton County","emissions (pounds)","-12.703796120345942","-14.061431523249666","-16.173397124235635","-18.462877525472322","-18.585721457182444","-12.90815130333067","-16.490066682388715","-15.10174107354942","-12.176458926478517","-18.806596808703034","-11.795135368025512","-10.43649357924096"
"SO2","County","MS","Benton County","percent","-0.13628666992666683","-0.22419783511705388","-0.22794377541213634","-0.3820981968786823","-0.19392032141726714","-0.10890596879629304","-0.09531127527000151","-0.07993263302070977","-0.06478898067073623","-0.2421916033655593","-0.14816538756502615","-0.1722173779208023"
"NOX","County","MS","Benton County","percent","-0.11670183024595682","-0.14255867730937635","-0.1680234365977882","-0.25614889043933253","-0.15007294517169903","-0.10249048373406679","-0.11142530818481935","-0.09438324587595456","-0.07134925491222638","-0.1909445798789709","-0.08270737507538703","-0.15313741508416917"
"CO2","County","MS","Benton County","percent","-0.1431585400474442","-0.2134747012207155","-0.21481765640230713","-0.3479527912337071","-0.22355714185391917","-0.1475896658126284","-0.13830113107091846","-0.12292252137148141","-0.0937302006374631","-0.2182993728806938","-0.14213207529852784","-0.16118336197523878"
"PM25","County","MS","Benton County","percent","-0.14368836373311458","-0.21144365636938275","-0.21485098902418429","-0.3460163080596051","-0.22350686787636198","-0.1475790200575152","-0.13791197578486772","-0.12285787535000572","-0.09357878423803935","-0.21733539056354576","-0.14167106667286128","-0.16172819019016574"
"VOCS","County","MS","Benton County","percent","-0.14368836354069078","-0.21144365259772951","-0.21485098514264353","-0.34601629366641107","-0.22350686514606358","-0.1475790180522154","-0.1379119744894536","-0.12285787317420784","-0.09357878129300697","-0.21733538184097032","-0.14167106428810985","-0.16172818637856942"
"NH3","County","MS","Benton County","percent","-0.1436883637331649","-0.2114436563693637","-0.2148509890240585","-0.3460163080595307","-0.22350686787625781","-0.14757902005731097","-0.13791197578487843","-0.12285787535006372","-0.09357878423803999","-0.21733539056366086","-0.14167106667296406","-0.16172819018988788"
"SO2","County","MS","Choctaw County","emissions (pounds)","-1.2671007005428692","-1.5325139509945984","-0.8853523679736099","-1.560222291152968","-1.4400366936361024","-0.8784334195238443","-2.907462045752709","-2.6309886332287533","-2.5608294851926985","-1.0689583659504933","-0.861491971659234","-1.6963036035235746"
"NOX","County","MS","Choctaw County","emissions (pounds)","0.4118374088429846","-29.911377060641826","-34.977921013283776","-76.93107880875323","-18.834153650728695","-10.829829561094812","-40.18277626245981","-35.493826064892346","-30.86214195897628","-27.20812142415525","-15.605113789511961","-13.918850017282239"
"CO2","County","MS","Choctaw County","emissions (tons)","-166.73172660497949","-173.96066370085464","-95.87048795068404","-164.97377640430932","-142.10261263287975","-84.20136960080708","-247.72149425162934","-222.78249911096646","-216.5935712006758","-114.7505066745216","-91.94816545650247","-205.53579076071037"
"PM25","County","MS","Choctaw County","emissions (pounds)","-16.511154571962834","-17.775200709467754","-12.74170992766085","-21.502837467320205","-14.792648915416066","-11.000018891194486","-23.346321907491074","-21.282775857285742","-19.47491273574269","-12.612585887272871","-8.729317587185506","-18.062313189002452"
"VOCS","County","MS","Choctaw County","emissions (pounds)","-5.133619645012004","-5.339923946670751","-4.266558217989768","-7.4349401894096445","-4.21830631618468","-3.327217766484864","-6.644585873293181","-5.8367319311237225","-5.526227396555441","-3.9843011442399074","-2.521490389795872","-4.868746376618219"
"NH3","County","MS","Choctaw County","emissions (pounds)","-10.608944939041976","-11.149605859436633","-6.07920637155803","-10.606712243035872","-9.24103355549596","-5.332671265236058","-15.857655723339121","-14.246696003130637","-13.802895653494488","-7.419044610192941","-5.9167418484794325","-13.115057769096893"
