"Pollutant","Aggregation level","State","County","Unit of measure","January","February","March","April","May","June","July","August","September","October","November","December"
"SO2","Midwest Region","","","emissions (pounds)","-9616.016935497522","-11213.986960209906","-13984.244287483394","-14666.109532691538","-16930.146935753524","-12440.403294950724","-9788.653421163559","-10834.472153052688","-11492.43050199747","-13776.191058762372","-9617.506885483861","-8852.073316842318"
"NOX","Midwest Region","","","emissions (pounds)","-8436.478322125971","-9397.44583620876","-10762.98304452002","-11557.096784219146","-10095.886080086231","-10863.543382540345","-11405.106461584568","-11000.685700401664","-9861.70692241937","-10289.684342160821","-7622.848404623568","-7034.98656321317"
"CO2","Midwest Region","","","emissions (tons)","-5526.391366645694","-6240.257294118404","-7605.242231026292","-8120.23682237789","-8312.085160136223","-7658.249421261251","-7633.045908160508","-7564.017023488879","-6961.888947941363","-7356.222590856254","-5269.792837835848","-4921.270800970495"
"PM25","Midwest Region","","","emissions (pounds)","-596.1115888282657","-685.5208160202019","-817.5847469260916","-802.1960339960642","-854.0569122149609","-856.5552985551767","-1009.1729959510267","-945.0845584524795","-796.0839553195983","-748.4328045500442","-543.7398132765666","-529.5000569685362"
"VOCS","Midwest Region","","","emissions (pounds)","-205.63647638517432","-232.4499910559971","-281.24180543329567","-292.0675696628168","-292.5052959690802","-312.5853352355771","-359.0972336723935","-337.0246180121321","-282.98486096132547","-263.3764475893695","-191.99935457133688","-178.41225359146483"
"NH3","Midwest Region","","","emissions (pounds)","-139.36675138853025","-150.81703618576284","-156.44738040259108","-147.19591952103656","-142.99669856682885","-247.21188111894298","-372.0577690079808","-325.55057150591165","-228.55237364245113","-142.471518945531","-105.51781576452777","-99.97935302078258"
"SO2","Midwest Region","","","percent","-0.014396982219599163","-0.0193078789388165","-0.024809619263119257","-0.031099192710060907","-0.03122273020600206","-0.020358660772596564","-0.013044160955175932","-0.015342858932894407","-0.01872212055301678","-0.026945692459857007","-0.017882635014017","-0.016061042837101767"
"NOX","Midwest Region","","","percent","-0.01611959777248497","-0.020830698426343164","-0.024441078646551786","-0.031083388852989436","-0.027123770912973088","-0.025809461272193482","-0.021361937360036783","-0.02212273685001163","-0.023325413625099635","-0.02546968113020994","-0.018159730355139337","-0.016324563763286445"
"CO2","Midwest Region","","","percent","-0.013527060503545463","-0.017540718362962105","-0.021639837114605813","-0.027025000743692185","-0.02449289694506646","-0.020407647194613774","-0.016578251601654485","-0.017448269633256352","-0.01849419165444583","-0.022709069055430724","-0.015688165315588993","-0.014292392026878396"
"PM25","Midwest Region","","","percent","-0.013613323053968503","-0.017999056070568207","-0.021602904706094824","-0.024657843888930445","-0.0234290403364907","-0.02125184636773915","-0.02013474699715143","-0.020112146828396998","-0.019696009052241562","-0.02135370390616948","-0.0150174473610626","-0.014292171320492961"
"VOCS","Midwest Region","","","percent","-0.014483705669437338","-0.01891146445249257","-0.023229116653511392","-0.02831433182972035","-0.025011089825745864","-0.023888908356743892","-0.02176703120587268","-0.021887494373004142","-0.021556211308371504","-0.023583704005980654","-0.016603777478751358","-0.015059279264975745"
"NH3","Midwest Region","","","percent","-0.014937747423015159","-0.018806062252234183","-0.01941166637049647","-0.02088988487699407","-0.018837007758782484","-0.029224384253208145","-0.03339153384345806","-0.03174656896432356","-0.026921045970467482","-0.018706469461510042","-0.013686649965532344","-0.012624607780236434"
"SO2","State","AR","","emissions (pounds)","-1845.8700811835006","-1807.1708346158266","-2360.6601649187505","-1976.602989207022","-2914.873417007737","-2511.8029510835186","-1439.8768959734589","-1539.5401493282989","-2424.6532498905435","-2056.9636526759714","-1512.0521047236398","-1263.9978354740888"
"NOX","State","AR","","emissions (pounds)","-596.5943064140156","-594.7643748153932","-668.6928638336249","-512.8096357136965","-914.8814938894939","-955.5177297261544","-759.3522822926752","-743.8014441449195","-903.6511940476485","-556.1420779512264","-448.6508079362102","-365.1875009140931"
"CO2","State","AR","","emissions (tons)","-555.7446950827725","-556.0649997144938","-701.7958462373354","-564.8847141212318","-895.5956823262386","-761.3833240731619","-500.3689538454637","-542.1468505174853","-732.2595763904974","-618.0082693549339","-446.6416931049898","-405.5695412941277"
"PM25","State","AR","","emissions (pounds)","-70.35204489721218","-74.88915291620651","-93.3769036619342","-68.47497992485296","-116.38981484057149","-89.45331119687762","-66.68969172448851","-72.43170662783086","-90.96146798721747","-76.94073021091754","-57.057200601149816","-61.16527269151993"
"VOCS","State","AR","","emissions (pounds)","-22.0340460344014","-23.458467544813175","-26.988852108101128","-20.07735087373294","-35.031958154184395","-30.253147690396872","-35.589957917516585","-32.481690344182425","-29.111522720297216","-23.17445602553198","-17.116302332782652","-16.772655538574327"
"NH3","State","AR","","emissions (pounds)","-16.8252525353455","-17.258552688144846","-22.362560256457073","-17.418831039147335","-27.712875828598044","-22.78068547883595","-16.861479850689648","-19.794523313234095","-23.519650153364637","-17.576295711027342","-13.748742712617968","-18.411407993204193"
"SO2","State","AR","","percent","-0.024650790481479647","-0.02890493120248731","-0.04207101327965426","-0.04666171206196932","-0.05397339030022424","-0.037309650949194355","-0.01585033305043821","-0.018574790052988992","-0.035615313903567904","-0.042860851457434644","-0.028548148749084304","-0.023209775684253715"
"NOX","State","AR","","percent","-0.02210044939774136","-0.02627901073233909","-0.031525413747809095","-0.029905190415266382","-0.04427504240977969","-0.03793723863646219","-0.022254638776254564","-0.023921843708163575","-0.035474046653254314","-0.029229492703376693","-0.022279071935221217","-0.017540086227016936"
"CO2","State","AR","","percent","-0.020108903749316107","-0.02366378481708771","-0.031738492984841514","-0.031646595055304726","-0.042198324334518145","-0.030310414544626338","-0.015286456995178093","-0.01795930634664013","-0.028932307172241038","-0.03134188729174151","-0.02127731034763366","-0.01879069720783267"
"PM25","State","AR","","percent","-0.016280623313230526","-0.02004161410308908","-0.025631572511244812","-0.022302105743751445","-0.03350868955984087","-0.022804361095956006","-0.013500187146423565","-0.0157264400186947","-0.023086643466143395","-0.023125571955724237","-0.016382774327929627","-0.017181941915928412"
"VOCS","State","AR","","percent","-0.019393358753155954","-0.024173186115693596","-0.02918342393089964","-0.026412222206018347","-0.039727923257260066","-0.029376968323960664","-0.026210397386667524","-0.02602994691745526","-0.028095309596461795","-0.027735216038012312","-0.01945357442720418","-0.01854434795252278"
"NH3","State","AR","","percent","-0.013039865721224732","-0.015318758630374657","-0.019829868685292875","-0.017704719976331263","-0.02574452821010796","-0.019373112110276133","-0.011606172006083899","-0.014521231679337542","-0.01995098368721798","-0.016686174165348056","-0.012691501489197399","-0.016643832376964873"
"SO2","State","IA","","emissions (pounds)","-1143.7357560750097","-1214.8737937249243","-1783.5974882682785","-2339.4396920450963","-2062.3996999892406","-1255.6229836251587","-557.0796574130654","-810.2990059526637","-1034.0042454348877","-1880.823448998388","-1201.9152160189115","-1153.6205102261156"
"NOX","State","IA","","emissions (pounds)","-777.6926243351772","-877.8951333044097","-1184.1233611032367","-1461.8163987183943","-1451.6053311298601","-970.5935958805494","-611.1472994289361","-721.5451767710038","-780.9015855239704","-1240.837383790873","-831.857522548642","-732.4584500314668"
"CO2","State","IA","","emissions (tons)","-542.5895367451012","-590.4967815554701","-837.4376246919855","-1040.5662014982663","-1028.0838994653895","-660.2275726040825","-432.206378754694","-523.5275737992488","-534.9013889576308","-880.5491547379643","-592.7599431562703","-515.8571866520215"
"PM25","State","IA","","emissions (pounds)","-52.372815170529066","-54.77408978395397","-75.95750762423268","-91.22271149558946","-92.59276541840518","-63.436620788794244","-50.255383821961004","-56.048535854613874","-53.83470547039178","-76.34613779562642","-52.422076110582566","-48.09528565654182"
"VOCS","State","IA","","emissions (pounds)","-8.935278316181211","-9.671753962211369","-13.184391122216766","-17.485515642674727","-15.661821325073106","-11.819932352322212","-9.294556411739904","-10.176486344644218","-9.870422336171032","-13.529183961360104","-8.997451534156426","-8.418984861087665"
"NH3","State","IA","","emissions (pounds)","-4.146065392818855","-4.940078365820227","-5.963058101262504","-7.374999636582288","-6.378840685292744","-6.913917538153328","-9.50685014865303","-8.762944742458785","-5.659540076994745","-5.806633794611116","-4.169210209951416","-3.4850972397271107"
"SO2","State","IA","","percent","-0.02105024026475075","-0.02604904105540057","-0.043340318569749306","-0.07690640938159242","-0.055182440919312355","-0.027593681242102444","-0.009527594061721156","-0.01493400394560433","-0.02264059510374275","-0.054473266834878215","-0.03100209918579323","-0.028939475696785018"
"NOX","State","IA","","percent","-0.021682359379993046","-0.028606654706711754","-0.043770703383527704","-0.07311563070707576","-0.05544514017555914","-0.03035536222684435","-0.014729846120229302","-0.018794002360054237","-0.02431123011701807","-0.05454038929396143","-0.032703284860224724","-0.027908139828135465"
"CO2","State","IA","","percent","-0.020307371623866945","-0.02570563935326898","-0.04092561168349183","-0.06816840547788854","-0.05333203457807519","-0.028221908437886918","-0.014299743779508826","-0.018697011531683874","-0.022766994062759942","-0.05110776315549806","-0.030703340353581306","-0.026054998749928112"
"PM25","State","IA","","percent","-0.02314340074363342","-0.028415062006422364","-0.04493437760212349","-0.0735763335344994","-0.05832014050886129","-0.032160943846559625","-0.01906819238925395","-0.023202453379888147","-0.027166704451336045","-0.05389193386937949","-0.03293494371820965","-0.029376063439961703"
"VOCS","State","IA","","percent","-0.021758607448863633","-0.027520307353362364","-0.04219727201822497","-0.07485156104090769","-0.05256681277808335","-0.03236284430579128","-0.01917323144198454","-0.022844925952032368","-0.02697123493950766","-0.05106787559620798","-0.0305717328475564","-0.02782605819523452"
"NH3","State","IA","","percent","-0.020414517476798393","-0.028424929379260264","-0.037839402115789324","-0.061614118001326566","-0.043286140396168286","-0.03832918673810307","-0.03808304240052952","-0.03869474482799037","-0.03132543855901605","-0.04313829658965192","-0.028043297510687647","-0.022964820768541384"
"SO2","State","IL","","emissions (pounds)","-1198.980980295688","-1455.3086719969288","-2003.6416127765551","-1961.6005051387474","-1815.9268579492345","-1203.7815458141267","-740.3955657687038","-894.4518444500864","-1183.5542508941144","-1883.6805995265022","-1260.6331432024017","-1171.7349765533581"
"NOX","State","IL","","emissions (pounds)","-547.7194007481448","-666.1626963298768","-766.3656510878354","-841.7915747277439","-826.566230926197","-745.9787228847854","-640.0019606454298","-678.1004384160042","-672.0906863617711","-737.9245577706024","-528.8716142638586","-470.46401256974787"
"CO2","State","IL","","emissions (tons)","-584.5377437919378","-704.1838078182191","-817.1598747493699","-947.5771824680269","-895.3275283058174","-763.8023674157448","-586.0084354355931","-635.1257218914106","-686.4772962806746","-778.23268886609","-587.0307625061832","-540.8660606518388"
"PM25","State","IL","","emissions (pounds)","-14.741870484183892","-16.472899902029894","-17.000167057136423","-20.94994807742478","-16.899762090673903","-26.733366200889577","-38.11604878002254","-33.900486430327874","-25.29905457260611","-15.855410055897664","-12.422310582056525","-10.993862452043686"
"VOCS","State","IL","","emissions (pounds)","-17.248394263340742","-20.106563532157452","-23.057084849686362","-24.44110837962944","-24.815529567276826","-24.000620275866822","-23.41294535336783","-23.49203678367485","-20.583076602808433","-21.349340456858044","-15.456122708841576","-13.592970202385914"
"NH3","State","IL","","emissions (pounds)","-8.757809861406713","-9.059368708683905","-9.39807711893809","-8.820985346250382","-10.020333247717645","-16.641651234760502","-28.400156009447528","-24.34492856079305","-15.42854084240389","-8.61000823143695","-6.330535807512206","-5.4383867942633515"
"SO2","State","IL","","percent","-0.013617541720934172","-0.018969952730808252","-0.026988120027305756","-0.03162158549722898","-0.025366049826979","-0.01539507738380917","-0.007974485658866156","-0.010124842806657328","-0.015093297128425545","-0.027956454907041423","-0.01781010822718775","-0.016139732287270593"
"NOX","State","IL","","percent","-0.013581778070674184","-0.018981593290037263","-0.02219795153489326","-0.02853674310114948","-0.025720807601393017","-0.020924003007265025","-0.01464839444430409","-0.016483470710677316","-0.018782906395126545","-0.023137592843174765","-0.016067934889301694","-0.013883539057125137"
"CO2","State","IL","","percent","-0.013375655605538375","-0.018458905363296092","-0.021812184937120345","-0.029727771158329568","-0.024706460810839596","-0.019131177442205435","-0.012138277902992425","-0.013908754776362192","-0.01715084640719439","-0.02260023365989191","-0.016420081861547208","-0.014734287692977162"
"PM25","State","IL","","percent","-0.015114585766567488","-0.019605988902053662","-0.02011219760104072","-0.028408780019188756","-0.020599522545445705","-0.029107449302443432","-0.03150347888003642","-0.03043952844750062","-0.02752115591572914","-0.019874951870590286","-0.0153683386228776","-0.01328911024235854"
"VOCS","State","IL","","percent","-0.018318133147834287","-0.02484123793238331","-0.030018337249323287","-0.03899907682864638","-0.03403242376374592","-0.02857005840225069","-0.021665849243947474","-0.023452993394820335","-0.02439518870550354","-0.030909753367854877","-0.02125232943177958","-0.0181738129040393"
"NH3","State","IL","","percent","-0.026734860493727898","-0.03337667676083277","-0.036801491029667954","-0.043014802089180654","-0.041541341585101275","-0.05453986238712512","-0.05919748812385859","-0.05807151406322349","-0.050356010041445576","-0.03701725591628787","-0.026201437113581597","-0.022019207159482957"
"SO2","State","IN","","emissions (pounds)","-870.4401933299378","-1116.635085276328","-1166.5766874216497","-1260.9671701835468","-1615.3194922050461","-1442.6474852003157","-1352.4824978038669","-1523.373842522502","-1256.6663348469883","-1207.145975759253","-849.1664529815316","-779.2779662013054"
"NOX","State","IN","","emissions (pounds)","-1174.0774636100978","-1409.0047905286774","-1376.3060138020664","-1578.4432308552787","-1101.0768546340987","-1203.379690764472","-1640.0755501575768","-1536.1182626858354","-1098.825969750993","-1413.146995889023","-1037.2727050641552","-1064.3218359583989"
"CO2","State","IN","","emissions (tons)","-634.4538121121004","-671.8398482697085","-847.72676379513","-1033.545472504571","-913.2483999673277","-913.105398606509","-1309.1195575669408","-1206.7648654859513","-829.1731360619888","-936.6707351878285","-627.7973787840456","-595.4088076241314"
"PM25","State","IN","","emissions (pounds)","-129.45302924944554","-139.45741794339847","-152.49041417916305","-178.79995192599017","-157.7106839712942","-174.57227785361465","-223.9397900761105","-207.19946503348183","-159.33221231296193","-146.6192918017041","-114.12298274470959","-109.19894865038805"
"VOCS","State","IN","","emissions (pounds)","-22.526093384833075","-22.26503260130994","-26.191327389213257","-31.241122184030246","-27.459324229857884","-32.362969365553","-45.13435312747606","-40.89558932511136","-29.907011665549362","-27.052200282079866","-20.32519386342028","-18.042156602576142"
"NH3","State","IN","","emissions (pounds)","-9.346675472632342","-9.232303011449403","-7.169410418100597","-5.708303482751944","-6.311276480315428","-16.600904996099416","-37.485319398772845","-30.49118377231207","-16.34411945638567","-7.753912916647096","-5.656350882090919","-4.707494363006845"
"SO2","State","IN","","percent","-0.013589379853320465","-0.02008762715798681","-0.02104529215578778","-0.026193355616491745","-0.03574276335219601","-0.027432087552085687","-0.020036482522129775","-0.02431687479360697","-0.023839284151998888","-0.023154319560263623","-0.016061946175062188","-0.01427011814781347"
"NOX","State","IN","","percent","-0.01427364884246915","-0.019698295193692178","-0.01921310080031569","-0.02542426464277951","-0.019443586357760778","-0.019547008417640302","-0.021760815300253526","-0.021613687915468617","-0.017801992640335485","-0.021206504395651204","-0.015135244300074825","-0.015174255063786182"
"CO2","State","IN","","percent","-0.011515591194729549","-0.013895750500391612","-0.017277276335787666","-0.024013871079342924","-0.01902175074237119","-0.01766289863786292","-0.02097601856798932","-0.020408220132047586","-0.016023998933080458","-0.02040456814416524","-0.013336674401864736","-0.012390336184381293"
"PM25","State","IN","","percent","-0.013737827045563108","-0.016973140948891862","-0.0184129057056121","-0.02478017392368966","-0.01961217460044102","-0.019966688011899946","-0.021033425197722885","-0.020609814286089313","-0.01817765198942052","-0.01898413418866732","-0.014397907270780688","-0.013471013102671766"
"VOCS","State","IN","","percent","-0.013140969271573452","-0.014885796721456275","-0.01727945677294801","-0.023504474648301407","-0.018466463435891273","-0.02002099132976441","-0.022764837772992763","-0.021897164718740463","-0.018469074840224402","-0.019021394187857466","-0.013984140503798778","-0.012141043004358577"
"NH3","State","IN","","percent","-0.022182597543279024","-0.0260529069410708","-0.02011694598128127","-0.018326877874296352","-0.019064056653464837","-0.042918349616840726","-0.06509339133642554","-0.059634833389165066","-0.042103621840966325","-0.022726909786584752","-0.016587205413265006","-0.013424394677453006"
"SO2","State","KY","","emissions (pounds)","-862.7348771970719","-950.9048501355574","-1156.7069812230766","-1329.0160462260246","-1742.5068358955905","-1182.0724502503872","-784.9236991396174","-1007.5279191276059","-1108.5352139445022","-1094.2234264612198","-841.9135244283825","-766.0953572606668"
"NOX","State","KY","","emissions (pounds)","-717.0270672738552","-762.0681703062728","-927.841983193066","-950.3048185398802","-888.8028856362216","-703.6435301918536","-587.6938342172652","-691.5569185754284","-662.5963834463619","-841.7769247344695","-613.3741536801681","-585.7353042569011"
"CO2","State","KY","","emissions (tons)","-498.0982858389616","-543.6871274267323","-637.1986426236108","-644.2393240053207","-750.2795499358326","-596.0807357886806","-511.14747964963317","-574.3843383654021","-558.1050430759788","-592.682850996498","-438.91208942467347","-426.0739300912246"
"PM25","State","KY","","emissions (pounds)","-41.41730173304677","-42.57632999448106","-46.13479498695233","-41.751275625952985","-52.87309867766453","-57.08644983486738","-70.90941298817052","-68.72382582322462","-55.36810866437736","-42.095089513313724","-29.066292465489823","-28.950827109598322"
"VOCS","State","KY","","emissions (pounds)","-16.642450422456022","-16.249972513280227","-18.95701580090099","-16.593420798613806","-21.488362023999798","-20.957474831317086","-26.00436111660383","-24.836912778686383","-20.03046197767253","-16.387901532507385","-11.727340370271122","-11.870250869789743"
"NH3","State","KY","","emissions (pounds)","-9.184170856628043","-9.937430975765892","-9.801898560046538","-7.248598445497919","-8.524964973141323","-13.556397294159979","-24.151771148572152","-20.479958989737497","-13.194232529422152","-8.053703278706962","-5.1283766802589525","-5.497679036372574"
"SO2","State","KY","","percent","-0.01846999231911623","-0.023570606678159352","-0.030168656385550743","-0.04264279916260025","-0.0411587790550623","-0.02413290536631218","-0.012771656932485768","-0.01754418976123268","-0.022550469462634403","-0.03209252087671524","-0.02310798146247577","-0.020555464060527745"
"NOX","State","KY","","percent","-0.015528320642528324","-0.019005635621782285","-0.023405030492379245","-0.027898665628394777","-0.025728923775787765","-0.018570711481603847","-0.012879543760629436","-0.016000769270432435","-0.0174325231684373","-0.02293590725689761","-0.01621792312764786","-0.015045856708738512"
"CO2","State","KY","","percent","-0.013721687519271724","-0.017175594509087","-0.02021136669639315","-0.023645027289343687","-0.024605530746044893","-0.017868727133395084","-0.012750812626883079","-0.01511702420828424","-0.016669729412175573","-0.020265119687397744","-0.014563661931313903","-0.01376563581307804"
"PM25","State","KY","","percent","-0.016757880309882588","-0.020002305999657636","-0.021723405507559128","-0.022711246340405535","-0.025791271542065307","-0.024912939945676855","-0.024219024527745082","-0.02527026284030158","-0.024049139294237232","-0.02117816434095569","-0.014343612987886743","-0.013898632783777596"
"VOCS","State","KY","","percent","-0.016447026708142902","-0.018605493245271644","-0.021731399426917822","-0.021939002882191208","-0.02552353144043725","-0.022479282852113317","-0.02223710353658109","-0.02272824850387651","-0.021394171567145154","-0.020097072674626095","-0.014071605335146538","-0.01386444914572178"
"NH3","State","KY","","percent","-0.02436162358004796","-0.031590085578844414","-0.03222765247021034","-0.028642505857957343","-0.029513018723360884","-0.03926137025004401","-0.048483951942300055","-0.04597700486180748","-0.038015073874800714","-0.02860756823134939","-0.017758060822203887","-0.018573925550534567"
"SO2","State","LA","","emissions (pounds)","-578.6911177318543","-987.8461920539849","-772.5437913048081","-1020.7173565253615","-1452.5251966454089","-1258.7265799101442","-606.9168280493468","-1026.8780845189467","-1153.5018411576748","-795.8441354492679","-714.8983781272545","-592.1098437523469"
"NOX","State","LA","","emissions (pounds)","-1574.736390138045","-1562.3533437605947","-1283.106643841602","-1506.9923137282021","-1193.0500338315032","-2553.7460524104536","-2490.1975955441594","-2489.8539455058053","-2317.607715747319","-1049.8261592839845","-963.0351594355889","-929.0678143068217"
"CO2","State","LA","","emissions (tons)","-420.8233049917035","-550.10052557569","-471.0823854948394","-499.79473762214184","-534.2022589044645","-730.0186510705389","-593.4365435531363","-649.6852584779263","-645.5160581427626","-411.04292836319655","-357.73356614261866","-330.46191558474675"
"PM25","State","LA","","emissions (pounds)","-50.03946734289639","-61.8510439125821","-49.90627329918789","-44.322679525474086","-51.71571002196288","-82.88494948146399","-67.80513761518523","-70.91540993773378","-72.70865359011805","-41.165257135697175","-34.34521271975245","-35.77990099991439"
"VOCS","State","LA","","emissions (pounds)","-24.94212363185943","-29.916040168624022","-25.552491503636702","-23.747603903873824","-26.3081585666514","-45.21165874932194","-39.05888782115653","-40.70407318294747","-40.52346336026676","-20.845389261783566","-18.029270820101374","-17.25997143542918"
"NH3","State","LA","","emissions (pounds)","-17.7630729888333","-25.053431373555213","-25.069254892587196","-21.98304000508506","-21.542084077489562","-35.08852831827244","-31.479002863925416","-33.61501993029378","-28.878451254509855","-22.275309773453046","-16.377784947573673","-15.759436022955924"
"SO2","State","LA","","percent","-0.013589677594017479","-0.026651011401884007","-0.021977483385393626","-0.03529025004355517","-0.04219637851989198","-0.030377191824214642","-0.011373519617838224","-0.020827588602823695","-0.02748883527046638","-0.02525954290517955","-0.021464365506843906","-0.01717279123120459"
"NOX","State","LA","","percent","-0.028424261399047416","-0.03439051650013746","-0.0299164438342815","-0.04330068046530809","-0.031120337879747734","-0.053257254563972005","-0.035572785655390904","-0.03990265052283786","-0.04786236701611003","-0.02681251689760127","-0.02385350875209525","-0.022283330723832494"
"CO2","State","LA","","percent","-0.011732357276420484","-0.017643955878643744","-0.014920120497823732","-0.017875541752617644","-0.01766259615017834","-0.022163448094413427","-0.014814809016843199","-0.017189179128136545","-0.01949375264393222","-0.013752792021192877","-0.011852781811756904","-0.010603380434969303"
"PM25","State","LA","","percent","-0.012250732543337502","-0.017497945550281994","-0.013852887091353513","-0.013770716648091886","-0.01520123765664949","-0.0225303368009271","-0.015115996446050668","-0.016766074790246194","-0.019651247397529548","-0.011963266356358769","-0.009963733772030494","-0.010034926889853526"
"VOCS","State","LA","","percent","-0.016396166439610435","-0.023095584089850605","-0.019803546882323535","-0.021209417627646825","-0.021535121193784163","-0.032576386654091107","-0.021655065840751483","-0.024428283798880172","-0.028968072095580538","-0.017194797501931224","-0.014665240115840653","-0.01361380536349133"
"NH3","State","LA","","percent","-0.005435137295628911","-0.008668342708923438","-0.008203785633923738","-0.007772010727121782","-0.007440783052710648","-0.011871929674442958","-0.009413417492675378","-0.010387424164103407","-0.009747160897806846","-0.007494979704671941","-0.00557090499541377","-0.005196559670178465"
"SO2","State","MI","","emissions (pounds)","-1148.3576920833439","-1066.3860869817436","-1184.1531742811203","-1210.970454055816","-1487.6893374966457","-1349.695553995669","-2267.5346886273474","-1954.6963716596365","-1321.3117507332936","-1334.9435658100992","-829.9170778095722","-751.5264183748513"
"NOX","State","MI","","emissions (pounds)","-752.3201902545989","-714.4407222317532","-893.5569951012731","-869.9162218915299","-1002.2523215925321","-1110.180225518532","-1464.7917071953416","-1323.0878713205457","-1057.3975960835814","-863.1451301230118","-595.7641496453434","-542.8423302974552"
"CO2","State","MI","","emissions (tons)","-674.6290887976065","-680.4734555361792","-827.5084834434092","-796.7956141140312","-856.3422566321678","-960.3268657615408","-1209.433954976499","-1093.482781025581","-936.0207671532407","-779.4176736231893","-540.457174426876","-514.2835819097236"
"PM25","State","MI","","emissions (pounds)","-91.90894545521587","-122.62267264898401","-173.08497278939467","-163.990405737306","-144.32724821998272","-160.49270655668806","-207.00310305284802","-188.41849995439406","-151.08813310298137","-146.49920494947582","-106.26679765339941","-99.9550009946106"
"VOCS","State","MI","","emissions (pounds)","-32.32636420323979","-36.421962107910076","-54.52806040507858","-61.2419517642702","-49.28342137031723","-57.60219308178057","-77.85985706100473","-68.42262533179019","-52.384384350909386","-50.94002343851025","-37.214713003631914","-32.87288540464942"
"NH3","State","MI","","emissions (pounds)","-19.687986856602947","-19.42335674277274","-22.263001038416405","-22.26722083925415","-15.67349555339024","-38.98510786041152","-64.08791263926832","-53.9423669611715","-36.66482955016545","-19.013757588909357","-15.263368539861403","-13.337972336201346"
"SO2","State","MI","","percent","-0.013657869531349573","-0.014486436805368305","-0.01578644945049208","-0.01842514605723442","-0.020589489903351695","-0.017203904217779637","-0.02373706771576435","-0.021692184972454814","-0.016777033478079753","-0.01908974175628545","-0.01151440822777201","-0.010257226996737838"
"NOX","State","MI","","percent","-0.014514529974958933","-0.015857288423223294","-0.019694611849477406","-0.022027723133629704","-0.022399207898709535","-0.022448599303243624","-0.02357938216831525","-0.022806972157906995","-0.021321373770966403","-0.020351406952280902","-0.013709257170197735","-0.012217492807883038"
"CO2","State","MI","","percent","-0.013776686372045517","-0.015936766423050894","-0.019226222411610518","-0.02128782251666373","-0.020806135155523143","-0.02124238782606189","-0.02145019159439393","-0.020717048631501974","-0.020652635101868634","-0.019429732081431308","-0.013109280076736268","-0.012217215224896447"
"PM25","State","MI","","percent","-0.011705501631724489","-0.01787529329545763","-0.02536564358894684","-0.028209498078608775","-0.02217265655200955","-0.0221737514389591","-0.022492474875009633","-0.02198057155054097","-0.02087743051598601","-0.023354304831998175","-0.016269728305220665","-0.015097887796384522"
"VOCS","State","MI","","percent","-0.012211613587997442","-0.015805698770845127","-0.02382128509376625","-0.031447073447558954","-0.022490472339533996","-0.02350836037511","-0.024852424677847165","-0.023491931372681404","-0.021354021852451405","-0.024244574695611667","-0.016966110889070667","-0.014793097472325167"
"NH3","State","MI","","percent","-0.0212564645675071","-0.025033190147981717","-0.029454097390951648","-0.03508492612679575","-0.022579924966375432","-0.0469581575087889","-0.051576472434434216","-0.04899581079513319","-0.04399861130277027","-0.02703556057170742","-0.021219676082859507","-0.018111162540263463"
"SO2","State","MN","","emissions (pounds)","-219.42744408966973","-314.1701977606863","-424.92264857771806","-609.0274387253448","-356.243990293704","-301.2895303987898","-340.92771398322657","-316.29830625862814","-248.90588943078183","-423.35681525361724","-343.05499766301364","-270.09831667132676"
"NOX","State","MN","","emissions (pounds)","-398.1245517823845","-478.47034826362506","-661.5814252002165","-811.6659756889567","-587.596168566728","-607.9167274045758","-725.2300423630513","-640.5284540355206","-519.3397009009495","-614.9582795533352","-494.61871911841445","-390.1409374305513"
"CO2","State","MN","","emissions (tons)","-338.2666970170103","-427.307409576606","-560.9581098924391","-677.8357703154907","-499.3905962561257","-522.4306935481727","-587.4107222412713","-535.8095071478747","-446.2536759353243","-523.8652627058327","-406.0219448446296","-337.38460653088987"
"PM25","State","MN","","emissions (pounds)","-18.472779099218315","-27.51362904132111","-34.53214849228971","-45.755951435741736","-31.89070287128561","-27.053713422530564","-34.30043610392022","-31.005557355092606","-23.282225426926743","-33.5495564864832","-26.941614288138226","-21.67561993880372"
"VOCS","State","MN","","emissions (pounds)","-8.951719384152966","-11.69143947642442","-16.407074840273708","-19.749758147459943","-15.691503273083072","-13.451487872989674","-15.049710630264599","-14.224634767284442","-11.154141035702196","-15.476912054611603","-11.516144165158039","-9.59551832149009"
"NH3","State","MN","","emissions (pounds)","-16.53676555622951","-20.41391094973369","-19.91542762897734","-27.240905960163218","-15.15524231211748","-34.133753842674196","-52.49121096236922","-46.22575303206395","-29.312631283071823","-19.405122947791824","-15.079751791497984","-12.669697146644467"
"SO2","State","MN","","percent","-0.012694947097166245","-0.020802534037975183","-0.029794044892225344","-0.0521881279869874","-0.026925684713670735","-0.020188452830981602","-0.018665061270789176","-0.018379658242479682","-0.016661934949224053","-0.03316764692336265","-0.025301812737693444","-0.019333721987215044"
"NOX","State","MN","","percent","-0.015857343523302578","-0.022265389270051245","-0.03284297166946062","-0.04973444169171041","-0.030896884995325963","-0.027613784459689306","-0.025553772908279773","-0.02435658162955755","-0.023518206037340037","-0.03404078227905451","-0.025859938475879085","-0.019811000814035414"
